Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
47.22,-5.12,0.46,8.34,5.62,-0.25,0.69,-9.19,0.04,-0.81,3.69,-40.38,-1.56,stairascent
47.24,-5.07,0.51,8.36,5.06,-2.37,1.62,-9.35,-0.04,-0.02,3.0,-39.38,-3.31,stairascent
47.25,-4.94,0.55,8.43,4.87,-3.69,2.81,-9.37,0.47,0.16,8.75,-38.63,-5.37,stairascent
47.27,-4.77,0.99,8.17,3.5,-1.81,1.62,-9.35,0.67,0.67,11.75,-35.81,-5.94,stairascent
47.29,-4.76,1.42,8.19,1.31,-0.75,0.13,-9.34,0.52,1.1,15.81,-30.69,-7.69,stairascent
47.3,-4.89,0.56,8.27,-1.12,0.13,-0.44,-8.97,-0.06,0.74,14.94,-29.75,-7.5,stairascent
47.32,-4.72,0.7,8.3,-1.81,0.44,-0.25,-9.34,0.42,1.77,22.87,-19.19,-10.88,stairascent
47.33,-4.59,1.46,8.36,-3.62,6.37,-1.94,-9.59,0.46,1.95,24.31,-13.69,-11.63,stairascent
47.35,-4.93,1.09,8.4,-4.06,7.12,-3.06,-9.54,0.67,1.18,17.12,-7.12,-10.44,stairascent
47.36,-5.15,0.29,8.4,-3.87,5.37,-2.37,-9.1,-0.81,0.77,4.19,-4.19,-8.06,stairascent
47.38,-4.91,0.66,8.26,-3.5,5.56,-1.62,-9.22,-0.17,0.89,3.75,5.37,-7.81,stairascent
47.4,-4.92,0.77,8.32,-1.0,6.75,-2.12,-9.4,-0.03,1.08,8.13,9.94,-6.75,stairascent
47.41,-5.2,0.29,8.35,0.19,7.19,-2.69,-9.18,-0.61,0.39,3.19,16.37,-4.31,stairascent
47.42,-4.3,0.76,8.38,1.44,10.31,-2.31,-9.42,-1.0,1.27,3.5,20.12,-3.81,stairascent
47.44,-4.12,1.46,8.46,3.31,15.19,-3.62,-10.75,0.69,1.3,15.25,28.31,-4.5,stairascent
47.46,-4.72,0.9,8.5,5.06,26.25,-9.44,-10.52,0.47,0.52,8.44,28.94,-2.56,stairascent
47.47,-4.1,1.41,8.55,5.87,33.5,-13.06,-10.6,-0.58,1.8,-3.56,31.37,-1.44,stairascent
47.49,-5.11,2.05,8.79,8.88,41.56,-17.87,-11.19,0.47,0.51,12.75,33.56,-2.75,stairascent
47.5,-5.39,-0.25,8.94,12.25,50.94,-21.5,-11.4,0.16,-0.63,17.12,32.75,-3.37,stairascent
47.52,-5.14,1.4,8.69,14.63,52.88,-20.0,-12.19,0.4,-0.4,23.37,34.81,-10.13,stairascent
47.53,-5.93,0.86,8.6,14.44,55.44,-20.0,-12.26,0.52,-0.44,32.88,31.0,-18.94,stairascent
47.55,-6.01,1.45,8.73,15.63,53.38,-17.75,-12.89,0.46,1.51,46.44,38.81,-26.25,stairascent
47.56,-2.44,0.02,11.25,-7.69,43.81,-10.69,-14.89,0.73,3.47,40.0,44.0,-26.0,stairascent
47.58,-5.06,-0.05,9.99,41.88,84.75,-24.37,-16.63,-1.78,6.35,42.75,65.44,-22.94,stairascent
47.6,-1.78,5.04,13.03,14.5,123.87,-40.56,-16.82,-2.23,8.02,56.0,80.75,-22.37,stairascent
47.61,-3.23,3.96,12.06,-49.69,238.62,-94.69,-18.59,-1.2,8.96,73.5,113.81,-23.5,stairascent
47.63,-3.03,5.17,12.36,-77.87,282.5,-119.87,-19.04,-2.33,10.09,72.5,128.81,-22.0,stairascent
47.64,-15.62,-5.59,20.52,-13.5,361.5,-139.19,-19.78,0.84,4.55,59.31,129.31,-14.63,stairascent
47.66,-18.38,2.16,11.24,73.81,389.12,-149.81,-20.68,2.67,-0.2,59.88,138.31,-8.13,stairascent
47.67,-28.89,11.49,6.1,33.44,356.87,-101.44,-16.66,7.92,-14.63,26.25,179.81,2.87,stairascent
47.69,-37.45,4.27,9.65,-53.63,326.94,-74.37,-19.54,6.56,-12.98,-94.62,225.12,4.31,stairascent
47.7,-26.37,-0.68,12.66,-152.5,93.56,-30.56,-17.9,4.2,-11.04,-132.25,234.75,11.63,stairascent
47.72,-15.76,-8.7,10.99,-133.44,43.31,-49.63,-13.69,-1.68,-3.66,-91.31,214.87,18.56,stairascent
47.74,-11.45,-4.66,10.47,-11.75,36.5,-111.0,-12.01,-2.18,-4.66,-40.5,208.37,11.69,stairascent
47.75,-11.72,-0.44,11.65,24.37,13.75,-124.06,-10.1,-1.65,-2.86,68.81,190.37,-9.56,stairascent
47.76,-4.38,7.06,10.52,-7.56,-50.38,-117.37,-8.61,-0.17,-1.4,100.94,168.19,-19.25,stairascent
47.78,-1.41,6.86,9.21,-56.44,-90.37,-68.37,-6.63,0.11,0.44,69.31,113.0,-24.44,stairascent
47.8,5.05,4.09,5.67,-49.13,-96.44,-32.44,-4.24,0.49,1.3,35.31,79.87,-31.81,stairascent
47.81,5.52,5.09,5.09,-24.87,-107.5,34.81,-2.32,0.62,2.11,-27.56,30.69,-30.94,stairascent
47.83,5.69,6.26,3.64,-27.69,-119.94,59.56,-2.26,0.12,3.18,-51.19,2.62,-23.12,stairascent
47.84,5.83,4.85,3.33,-27.81,-127.5,79.69,-2.27,0.15,2.66,-82.81,-48.25,-8.13,stairascent
47.86,4.46,4.44,3.07,2.87,-134.12,112.5,-2.75,-0.03,2.57,-89.31,-66.44,-3.12,stairascent
47.87,3.04,3.8,1.81,19.81,-152.75,133.25,-0.61,0.27,1.03,-96.31,-114.12,6.12,stairascent
47.89,2.79,3.0,1.08,23.5,-160.31,140.06,-0.46,0.09,0.7,-101.87,-132.75,10.13,stairascent
47.9,-0.29,0.87,0.91,39.31,-166.12,141.31,-0.56,-0.32,-1.22,-104.31,-165.62,18.06,stairascent
47.92,-1.43,0.05,1.17,51.06,-171.87,137.31,-0.4,-0.47,-1.94,-90.62,-194.31,26.12,stairascent
47.94,-2.74,-1.04,0.52,78.5,-187.62,122.19,-1.03,-1.49,-3.23,-71.56,-203.19,29.37,stairascent
47.95,-4.51,-2.09,-0.03,91.62,-186.81,110.44,-1.27,-1.35,-3.88,-22.12,-208.31,32.38,stairascent
47.97,-6.73,-2.47,-0.07,111.94,-174.94,88.56,-1.84,0.13,-6.4,-1.69,-206.44,33.31,stairascent
47.98,-8.95,-2.58,-0.43,102.44,-157.87,76.19,-2.65,1.21,-8.15,11.06,-195.44,32.31,stairascent
48.0,-11.35,-3.95,-0.64,88.5,-143.62,69.81,-3.05,1.16,-8.85,1.75,-186.75,31.69,stairascent
48.01,-12.93,-4.42,-0.46,65.25,-109.5,58.0,-4.58,-0.04,-11.16,-16.87,-154.62,30.37,stairascent
48.03,-15.22,-6.45,-0.44,57.44,-91.25,55.38,-4.6,-0.43,-11.75,-27.06,-137.06,31.25,stairascent
48.04,-15.37,-8.76,-0.49,47.44,-54.94,37.88,-4.22,-1.55,-11.74,-26.56,-94.94,27.12,stairascent
48.06,-14.84,-8.77,-0.02,40.19,-41.75,16.06,-3.51,-1.44,-11.94,-12.19,-70.37,18.87,stairascent
48.07,-24.49,11.79,5.93,-32.06,-18.62,-63.31,-8.79,6.76,-11.84,25.69,-31.69,2.81,stairascent
48.09,-36.7,-7.14,9.16,-245.37,-78.94,-174.75,-9.52,13.03,-19.66,67.12,-17.12,6.75,stairascent
48.1,3.87,1.18,11.45,-116.25,-79.5,-18.94,-22.92,-2.08,-8.31,-7.06,48.75,41.25,stairascent
48.12,6.83,-18.01,22.21,-63.75,-48.75,1.56,-29.67,-26.38,21.75,-76.0,93.94,-6.56,stairascent
48.13,-3.26,5.96,5.47,33.69,58.19,-2.87,-1.19,12.19,-6.53,197.19,56.56,-71.87,stairascent
48.15,-12.85,4.31,4.51,20.62,54.31,-10.06,-5.41,9.52,-13.64,102.44,31.75,-44.0,stairascent
48.17,-6.58,-3.19,8.61,-40.0,-14.69,0.81,-7.42,-5.28,-7.03,-119.94,14.0,-3.75,stairascent
48.18,-4.66,-1.81,10.0,-28.06,-27.31,9.25,-12.7,-5.93,-4.27,-88.94,9.5,-9.69,stairascent
48.2,-4.84,2.72,9.03,4.44,-16.5,10.25,-10.52,2.66,-3.81,28.0,3.19,-26.31,stairascent
48.21,-5.6,-0.03,8.27,-3.37,-14.75,8.0,-9.79,1.24,-4.69,8.0,-9.0,-16.56,stairascent
48.23,-5.0,-0.18,8.85,-9.38,-18.0,12.0,-10.87,-0.81,-1.81,-27.37,-12.94,-5.56,stairascent
48.24,-4.88,0.66,8.87,6.31,-12.94,8.44,-10.74,-0.25,-1.26,-12.75,-21.19,2.81,stairascent
48.26,-4.63,0.52,8.89,6.75,-8.0,5.56,-10.67,-0.66,-2.13,-13.0,-26.0,8.31,stairascent
48.27,-4.79,0.06,8.77,7.69,-3.12,5.0,-10.23,-0.55,-2.19,-3.37,-30.5,11.38,stairascent
48.29,-5.0,1.04,8.24,7.81,-1.94,4.62,-9.92,0.76,-2.24,2.0,-33.44,11.94,stairascent
48.3,-4.94,0.7,8.59,9.75,-1.69,4.37,-10.06,0.28,-1.91,-3.5,-39.0,12.25,stairascent
48.32,-5.14,0.06,8.57,14.81,-2.31,6.75,-9.71,0.23,-2.27,-1.25,-40.38,9.88,stairascent
48.34,-5.09,1.41,8.14,18.75,-3.62,9.94,-9.48,1.41,-1.62,7.5,-39.75,3.12,stairascent
48.35,-4.87,0.89,8.39,15.25,-4.94,9.63,-9.61,0.33,-0.67,0.88,-42.88,1.12,stairascent
48.37,-4.59,1.0,8.41,15.88,-4.31,9.5,-9.73,0.2,-0.05,-0.31,-42.56,0.5,stairascent
48.39,-4.67,1.32,8.29,17.19,0.13,6.62,-9.16,0.62,-0.11,9.88,-40.69,-2.0,stairascent
48.4,-5.3,0.78,8.41,18.44,0.5,5.94,-9.12,1.08,-0.89,15.81,-39.31,-3.87,stairascent
48.42,-4.79,1.65,8.0,14.31,-0.5,5.62,-9.37,1.19,0.49,18.75,-30.0,-10.31,stairascent
48.44,-4.36,2.04,7.78,8.94,0.62,2.37,-9.25,1.24,0.76,14.56,-30.75,-9.56,stairascent
48.46,-4.35,1.79,8.01,-4.0,5.31,-5.5,-9.52,0.64,0.65,7.19,-23.75,-8.56,stairascent
48.48,-4.64,1.55,8.38,-9.13,8.94,-9.81,-9.32,0.05,1.26,7.87,-18.87,-8.31,stairascent
48.49,-4.7,1.06,8.31,-8.5,13.06,-11.69,-8.85,0.5,0.66,15.0,-12.56,-6.5,stairascent
48.51,-5.28,1.06,8.77,-5.69,13.44,-10.81,-9.34,0.92,-0.56,19.81,-6.12,-7.0,stairascent
48.52,-5.1,1.21,8.11,-2.25,10.88,-7.37,-9.16,0.96,-0.21,11.63,0.69,-8.69,stairascent
48.54,-5.18,1.19,8.2,-3.44,10.38,-7.5,-9.21,0.5,-0.01,10.63,3.81,-7.69,stairascent
48.55,-4.97,0.76,8.18,-6.37,9.38,-8.13,-9.39,-0.29,0.64,7.19,6.5,-4.62,stairascent
48.57,-5.08,0.97,8.41,-6.31,10.5,-7.87,-9.79,-0.21,0.58,9.13,10.38,-4.5,stairascent
48.6,-4.84,1.4,8.2,-7.31,14.75,-10.44,-9.63,0.23,0.6,8.88,19.37,-3.25,stairascent
48.61,-4.67,1.13,8.35,-8.0,18.5,-12.88,-10.16,0.02,1.11,8.63,20.87,-1.87,stairascent
48.63,-4.93,1.65,8.46,0.25,31.94,-17.25,-10.51,0.49,0.57,19.31,25.56,-2.0,stairascent
48.64,-5.29,1.49,8.23,3.56,38.69,-19.25,-10.58,1.06,-1.53,16.44,24.0,-2.25,stairascent
48.65,-5.24,0.8,8.44,4.12,41.25,-19.44,-10.89,-0.34,-0.98,12.69,18.37,-3.81,stairascent
48.67,-5.4,0.93,8.86,6.5,43.0,-18.12,-11.62,0.0,-0.37,30.69,14.63,-9.81,stairascent
48.69,-5.72,0.92,8.46,11.81,45.13,-15.5,-12.08,0.13,0.4,40.31,13.06,-12.94,stairascent
48.71,-5.32,1.97,9.39,10.25,42.06,-10.25,-12.29,0.32,1.71,59.63,19.06,-19.75,stairascent
48.72,-2.87,0.39,10.81,10.75,46.31,-12.44,-15.44,-1.29,3.86,61.81,20.5,-16.94,stairascent
48.74,-5.09,2.33,10.42,35.31,89.69,-13.63,-16.21,-1.31,4.28,53.31,35.0,-18.81,stairascent
48.75,-2.7,0.96,12.1,14.06,158.81,-25.37,-16.09,-1.77,4.57,40.5,49.44,-20.75,stairascent
48.77,-3.31,1.91,11.71,-12.38,194.06,-40.31,-18.25,-3.21,7.63,31.75,74.0,-20.5,stairascent
48.79,-3.54,1.8,11.31,-33.31,273.5,-83.37,-16.37,-0.39,8.57,118.44,103.5,-31.25,stairascent
48.81,-11.91,2.56,20.6,-16.62,326.19,-84.87,-15.7,1.89,8.59,98.56,105.69,-29.19,stairascent
48.82,-18.19,-0.93,14.43,-12.75,359.0,-93.0,-18.23,3.1,3.65,61.63,101.19,-26.69,stairascent
48.84,-39.08,-1.34,15.56,50.5,365.12,-80.62,-17.99,7.13,-10.18,-29.81,143.75,-16.19,stairascent
48.85,-33.12,1.36,8.87,27.87,321.44,-90.75,-17.42,7.94,-11.98,-84.81,188.19,-10.0,stairascent
48.87,-31.99,9.38,12.96,-59.56,237.56,-109.62,-17.22,2.1,-12.55,-139.62,223.56,4.06,stairascent
48.89,-22.72,-1.57,11.4,-127.75,55.75,-123.19,-16.68,-2.73,-5.95,-52.25,230.75,-1.94,stairascent
48.91,-11.93,-2.84,9.33,-13.06,22.56,-140.25,-12.08,-2.01,-3.31,52.13,212.62,-20.19,stairascent
48.92,-10.33,0.65,9.72,29.5,7.62,-143.37,-10.67,-1.05,-2.53,88.56,205.0,-28.25,stairascent
48.94,-5.25,8.35,10.64,21.0,-33.56,-133.0,-8.53,2.52,-1.44,102.06,168.75,-33.69,stairascent
48.95,-1.4,9.8,9.96,-54.56,-84.5,-89.94,-7.24,2.19,-0.05,67.31,147.5,-34.56,stairascent
48.97,2.08,7.32,8.37,-54.56,-84.5,-89.94,-4.97,1.63,0.67,-29.81,76.19,-35.5,stairascent
48.99,4.41,6.0,5.98,-85.87,-132.12,-11.31,-3.34,-0.05,2.03,-95.37,16.06,-25.06,stairascent
49.01,5.99,5.11,3.15,-40.81,-154.06,73.37,-3.02,-1.12,3.78,-92.62,-33.63,-18.87,stairascent
49.02,5.4,4.76,2.85,-40.81,-154.06,73.37,-2.8,-0.6,3.02,-77.75,-55.63,-16.12,stairascent
49.04,3.19,4.19,2.77,-4.56,-155.5,101.62,-0.19,0.88,0.73,-59.75,-101.56,-9.38,stairascent
49.05,2.23,3.0,1.3,22.0,-190.94,114.5,-0.53,1.44,0.4,-58.63,-121.25,-4.31,stairascent
49.07,1.73,2.41,0.85,22.0,-190.94,114.5,-0.76,0.22,-0.88,-79.62,-162.44,6.81,stairascent
49.09,-0.86,1.07,0.22,37.44,-198.19,113.25,-0.65,-0.49,-2.13,-76.25,-193.75,14.63,stairascent
49.11,-3.77,0.36,0.74,70.06,-202.37,111.25,-0.62,-0.51,-3.12,-51.63,-210.25,20.81,stairascent
49.12,-4.72,-0.37,-0.57,80.06,-205.62,112.87,-1.09,-0.09,-4.76,-37.13,-214.37,23.37,stairascent
49.14,-6.72,-2.18,-1.24,86.81,-201.0,112.0,-1.16,0.82,-6.82,-22.12,-214.62,26.0,stairascent
49.15,-11.35,-3.46,-2.11,89.37,-164.81,96.5,-1.86,1.27,-8.66,-19.69,-208.75,24.0,stairascent
49.17,-12.66,-3.72,-2.51,89.37,-164.81,96.5,-2.68,1.13,-10.4,-21.69,-183.87,19.69,stairascent
49.19,-15.87,-5.02,-1.78,56.0,-125.94,75.81,-3.79,0.03,-13.61,-43.94,-148.81,21.87,stairascent
49.21,-16.94,-7.51,-2.69,42.06,-91.94,65.31,-3.91,-0.33,-13.75,-51.5,-124.94,22.87,stairascent
49.22,-16.21,-8.13,-3.18,42.13,-75.62,63.44,-7.89,4.84,-16.17,-34.88,-72.37,16.12,stairascent
49.24,-33.53,-22.13,6.11,-45.38,-35.81,-78.56,-9.49,13.17,-24.46,-1.5,-50.69,27.25,stairascent
49.25,-14.06,-0.56,0.69,-133.94,-124.69,-142.94,-14.99,-11.16,1.23,-73.06,46.69,70.94,stairascent
49.26,7.72,-18.72,19.61,-78.06,-121.0,-12.75,-18.11,-22.68,18.27,17.81,117.31,-6.62,stairascent
49.28,-8.1,3.27,10.24,-5.37,2.25,3.06,-18.61,3.15,-1.96,175.31,48.81,-71.44,stairascent
49.3,-4.46,7.02,7.44,28.81,39.44,-0.13,-9.16,9.79,-2.94,145.0,69.81,-63.19,stairascent
49.31,-6.66,1.03,6.01,21.06,27.31,-7.19,-4.59,2.8,-8.31,-85.87,24.87,-16.44,stairascent
49.33,-7.0,-1.06,7.39,-29.56,14.88,-10.31,-7.87,-3.96,-5.38,-108.44,21.19,-7.81,stairascent
49.34,-5.99,-0.66,8.42,-24.25,-16.75,-2.5,-13.77,-3.12,-3.27,-19.0,14.94,-13.25,stairascent
49.36,-4.73,0.0,9.14,-16.31,-18.69,0.62,-13.64,-1.05,-2.87,12.38,9.44,-15.81,stairascent
49.37,-5.64,0.53,8.33,-6.87,-10.25,3.69,-9.76,-0.49,-3.52,-16.25,-2.06,-4.56,stairascent
49.39,-4.77,-0.27,8.87,-3.87,-14.81,4.69,-10.61,-0.88,-1.78,-19.62,-10.88,4.44,stairascent
49.41,-4.76,0.55,8.68,-1.31,-12.94,4.87,-10.14,-0.32,-2.1,-10.75,-14.13,5.56,stairascent
49.42,-4.78,0.61,8.63,4.0,-7.81,3.5,-10.21,-0.11,-2.62,-4.69,-20.69,11.44,stairascent
49.44,-5.03,0.11,8.6,4.44,-5.81,2.75,-9.96,0.14,-3.1,-2.75,-23.25,12.31,stairascent
49.45,-5.12,0.25,8.48,5.69,-4.62,3.06,-10.17,0.92,-2.58,1.69,-28.81,9.88,stairascent
49.47,-5.07,0.83,8.58,5.94,-5.31,4.0,-10.13,0.91,-2.73,0.81,-32.38,8.38,stairascent
49.48,-5.02,0.64,8.48,2.87,-5.37,3.87,-9.83,0.56,-2.38,2.19,-38.75,3.69,stairascent
49.5,-5.02,0.62,8.54,3.0,-5.31,4.12,-9.74,0.71,-2.57,5.25,-40.56,1.44,stairascent
49.51,-4.86,0.63,8.51,2.75,-6.19,4.5,-10.13,0.4,-1.7,1.75,-45.06,-0.13,stairascent
49.53,-4.81,0.65,8.6,2.75,-5.56,4.56,-10.4,0.36,-1.32,-0.06,-46.56,-1.31,stairascent
49.54,-4.8,0.92,8.4,4.62,-4.31,5.25,-9.68,0.8,-1.12,-3.81,-50.31,-3.81,stairascent
49.56,-4.89,0.84,8.48,5.81,-3.12,4.44,-9.56,0.55,-1.24,-6.06,-50.44,-3.62,stairascent
49.57,-4.76,0.68,8.45,3.69,-2.69,3.25,-9.64,0.26,0.02,-7.31,-51.88,-5.0,stairascent
49.59,-4.76,0.82,8.49,3.56,-1.56,2.62,-9.44,0.67,-0.74,2.94,-51.94,-6.62,stairascent
49.61,-5.1,0.61,8.33,4.75,0.5,1.31,-9.17,0.36,-0.76,5.81,-50.69,-7.19,stairascent
49.62,-4.87,0.73,8.31,4.69,-0.81,1.62,-8.75,0.5,0.25,12.5,-43.44,-9.25,stairascent
49.64,-4.88,0.68,8.34,2.94,-1.81,1.94,-8.72,0.46,0.28,13.88,-41.75,-9.13,stairascent
49.65,-4.84,0.51,8.38,1.62,-2.19,1.31,-8.92,0.1,0.66,20.5,-35.88,-9.44,stairascent
49.67,-4.52,0.88,8.22,0.25,-1.44,0.75,-9.23,0.22,0.99,25.87,-30.56,-10.63,stairascent
49.68,-4.4,1.49,8.33,-0.13,-0.37,0.44,-9.4,1.04,1.12,36.94,-15.19,-14.5,stairascent
49.7,-4.91,0.37,8.21,-2.12,4.37,-2.12,-8.58,0.82,0.53,26.69,-12.25,-12.06,stairascent
49.71,-4.82,0.57,8.42,-3.06,4.81,-2.75,-8.49,0.12,0.72,7.31,-1.06,-7.75,stairascent
49.72,-4.18,1.21,8.65,-3.44,5.75,-2.56,-9.8,-0.21,1.94,10.69,4.5,-6.44,stairascent
49.74,-4.49,1.13,8.49,-1.81,8.44,-3.12,-9.94,0.26,1.37,13.31,14.0,-5.56,stairascent
49.76,-4.41,1.08,8.56,2.75,21.56,-7.12,-10.12,0.16,0.8,8.13,17.56,-4.5,stairascent
49.77,-4.25,1.04,8.53,3.62,25.25,-9.13,-10.12,0.0,0.8,1.44,22.31,-2.06,stairascent
49.79,-4.97,1.45,8.39,5.75,35.94,-14.38,-10.17,0.27,0.47,4.25,24.25,-2.56,stairascent
49.8,-4.65,1.33,8.57,7.12,39.81,-17.0,-11.34,0.34,-0.1,13.5,27.37,-4.44,stairascent
49.82,-5.01,0.9,8.66,8.25,45.5,-20.0,-11.58,0.34,-0.77,12.31,25.31,-5.44,stairascent
49.83,-5.2,0.84,8.8,10.81,49.0,-19.19,-11.97,0.81,0.77,31.5,25.12,-14.5,stairascent
49.85,-5.49,1.69,9.03,13.75,48.25,-18.75,-12.32,0.42,1.69,43.75,26.62,-19.0,stairascent
49.86,-5.3,1.34,9.59,15.5,45.69,-17.56,-12.75,0.4,1.66,47.5,28.19,-19.62,stairascent
49.88,-3.39,-0.4,11.12,11.63,45.31,-13.75,-16.42,-0.64,3.67,36.0,36.94,-20.81,stairascent
49.89,-5.03,1.32,10.52,42.63,83.69,-22.0,-16.94,-2.44,6.58,24.69,55.19,-20.0,stairascent
49.91,-2.34,2.01,13.18,23.94,107.31,-28.81,-17.09,-2.11,6.77,31.87,69.31,-19.69,stairascent
49.92,-3.32,4.16,11.61,-26.5,198.81,-71.12,-17.35,-1.69,8.0,50.69,92.87,-20.06,stairascent
49.94,-2.24,4.55,12.12,-48.25,238.69,-95.19,-17.69,-2.29,9.18,63.56,105.06,-20.06,stairascent
49.95,-4.7,2.37,13.98,-77.62,277.44,-118.0,-17.41,-2.04,8.54,72.31,116.62,-19.69,stairascent
49.97,-15.6,-1.79,11.36,-40.5,349.37,-117.75,-19.64,2.07,1.21,59.25,119.56,-17.31,stairascent
49.99,-36.07,4.21,14.18,57.75,390.62,-109.81,-15.97,7.39,-9.17,51.94,118.12,-25.56,stairascent
50.0,-21.15,5.94,0.08,36.5,355.12,-99.12,-14.88,7.6,-13.58,-27.0,187.37,-10.31,stairascent
50.01,-30.69,2.46,12.65,-92.94,300.37,-84.75,-16.8,4.83,-13.2,-120.19,213.0,-4.44,stairascent
50.03,-23.09,-1.48,12.19,-134.06,132.37,-60.69,-15.95,0.61,-9.06,-118.44,218.5,1.19,stairascent
50.05,-10.76,-3.85,8.99,-88.0,8.81,-64.0,-12.53,-1.56,-2.91,-36.56,196.87,-1.81,stairascent
50.06,-9.38,-1.1,9.02,-39.13,7.56,-84.25,-10.47,-1.22,-3.75,9.88,187.81,-7.44,stairascent
50.08,-6.75,5.08,11.06,11.38,-16.94,-104.75,-9.87,0.35,-2.9,71.12,161.5,-17.12,stairascent
50.1,-3.34,6.59,9.78,-12.25,-65.81,-83.31,-7.76,0.7,-1.15,49.0,116.56,-25.44,stairascent
50.11,1.06,5.3,7.42,-32.69,-94.62,-58.63,-5.21,0.41,1.05,17.81,88.56,-25.44,stairascent
50.13,3.99,3.97,4.92,-50.19,-132.44,-0.25,-3.22,0.45,0.79,-29.0,30.44,-28.69,stairascent
50.14,5.48,3.42,3.59,-41.88,-140.69,24.69,-3.37,-0.28,2.47,-50.56,13.13,-18.37,stairascent
50.15,5.18,2.72,2.8,-6.25,-139.0,50.31,-1.72,-1.29,2.49,-37.81,-44.31,-9.19,stairascent
50.17,4.0,3.43,3.31,16.0,-137.0,53.0,-1.4,-0.88,1.8,-15.25,-84.37,1.25,stairascent
50.19,3.29,3.38,2.35,43.5,-158.25,57.5,-1.84,-0.52,1.36,-14.06,-106.5,7.94,stairascent
50.2,2.73,2.85,1.97,58.69,-176.69,74.75,-1.34,-0.58,0.7,-21.81,-146.81,17.0,stairascent
50.22,0.68,2.48,2.01,70.12,-180.19,87.31,-1.84,0.04,-1.36,-30.56,-160.37,23.56,stairascent
50.24,-1.25,0.06,1.29,84.31,-189.06,111.06,-1.98,-0.89,-1.99,-56.19,-185.31,34.13,stairascent
50.25,-1.8,-0.66,1.1,90.12,-189.25,115.37,-1.91,-1.51,-2.57,-56.69,-195.87,36.19,stairascent
50.26,-2.7,-1.42,1.04,103.75,-180.37,111.56,-1.99,-1.96,-4.73,-32.25,-205.75,39.19,stairascent
50.28,-6.38,-4.41,0.58,110.81,-174.44,104.5,-1.81,-1.68,-5.55,-9.06,-203.56,37.69,stairascent
50.3,-9.76,-4.22,-0.93,123.37,-161.5,80.31,-2.1,-0.13,-8.61,22.94,-191.19,32.25,stairascent
50.31,-11.19,-4.08,-1.56,119.44,-150.69,70.37,-2.53,0.41,-9.47,23.81,-178.69,29.81,stairascent
50.33,-14.6,-4.18,-1.92,88.12,-113.94,60.31,-4.06,1.0,-12.18,-2.56,-142.5,32.13,stairascent
