Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
10.32,-5.12,1.12,8.17,0.94,0.19,0.31,-9.64,-0.4,0.14,11.56,-2.19,-0.81,walk
10.33,-5.12,1.01,8.24,-0.06,0,-0.19,-9.67,-0.86,0.2,4.31,-0.62,-1.37,walk
10.35,-5.09,0.99,8.28,-0.69,0,-0.13,-9.74,-0.93,0.28,3.44,0.25,-2.06,walk
10.37,-5.11,0.9,8.3,-0.69,0.31,-0.5,-9.85,-0.85,-0.02,3.5,2.31,-2.94,walk
10.38,-5.13,0.91,8.29,-0.31,0.44,-0.44,-9.77,-1,-0.09,3.31,4,-3.69,walk
10.4,-5.14,0.97,8.29,-0.25,0.37,-0.5,-9.77,-0.91,0,4.75,4.56,-4.19,walk
10.41,-5.12,0.99,8.26,-0.69,0,-0.37,-9.77,-0.72,0.01,4.37,5.5,-5.31,walk
10.43,-5.13,0.95,8.3,-1.31,-0.44,-0.44,-9.8,-0.73,0,1.69,5.87,-5.5,walk
10.44,-5.14,0.89,8.28,-1.5,-0.56,-0.25,-9.67,-1.08,0,-2.87,7.5,-6.37,walk
10.46,-5.11,0.86,8.25,-1.69,-0.81,-0.19,-9.73,-1.1,0.06,-1.19,9.25,-7.56,walk
10.48,-5.09,1.05,8.25,-2,0.13,-0.88,-9.83,-0.77,-0.27,-0.94,9.5,-7.37,walk
10.49,-5.11,0.91,8.28,-2.94,0.31,-1.19,-9.79,-0.91,-0.34,-7.31,9.75,-7.44,walk
10.51,-5.14,0.81,8.29,-3.5,0.19,-1.19,-9.82,-1.41,-0.36,-7.87,9.63,-7.56,walk
10.52,-5.12,0.91,8.33,-2.87,-0.19,-0.81,-9.84,-1.17,-0.28,-2.19,9.63,-8.44,walk
10.54,-5.1,0.87,8.31,-2.56,0,-0.75,-9.82,-1.03,-0.33,-1.62,9.56,-8.44,walk
10.56,-5.09,0.84,8.33,-2.62,-0.19,-0.62,-9.74,-1.17,-0.34,-4.87,9.94,-8.63,walk
10.57,-4.97,1.04,8.26,-2.75,-0.19,-0.62,-9.9,-1.01,-0.19,-6.25,10.38,-8.56,walk
10.59,-5,0.93,8.33,-3.31,0.62,-1.19,-9.94,-0.99,-0.4,-6.75,10.69,-8.06,walk
10.6,-5.05,0.9,8.31,-3.31,1.81,-1.81,-9.86,-1.36,-0.73,-12.06,10.56,-7.44,walk
10.62,-5.14,0.81,8.32,-3.56,2.12,-2.06,-9.82,-1.48,-0.8,-13.13,10.5,-7.37,walk
10.63,-5.15,0.81,8.28,-3,1.25,-1.81,-9.85,-1.57,-0.76,-9.63,10.25,-7.56,walk
10.65,-5.16,0.78,8.31,-3.44,0.69,-1.75,-9.89,-1.54,-0.67,-7.5,9.63,-7.75,walk
10.66,-5.13,0.72,8.35,-3.06,0.37,-1.31,-9.92,-1.57,-0.64,-6.62,7.87,-6.87,walk
10.68,-5.13,0.75,8.32,-2.06,0.44,-0.88,-9.85,-1.65,-0.66,-4.94,7.62,-6.12,walk
10.7,-5.08,0.74,8.35,-2.44,0.25,-0.88,-9.91,-1.6,-0.63,-3.69,7.31,-5.87,walk
10.72,-5.11,0.72,8.31,-1.87,0.56,-0.81,-9.86,-1.58,-0.8,-1.75,5.5,-4.62,walk
10.73,-5.14,0.74,8.27,-0.75,0.88,-0.75,-9.79,-1.54,-0.8,-0.62,5.31,-4.69,walk
10.74,-5.09,0.85,8.31,-0.88,0.13,-0.37,-9.88,-1.39,-0.63,-0.44,4.94,-4.25,walk
10.76,-5.13,0.76,8.3,-1.5,0.31,-0.81,-9.85,-1.44,-0.77,-3.31,4.37,-3.69,walk
10.78,-5.15,0.77,8.3,-1.62,0.37,-0.88,-9.8,-1.63,-0.77,-2.62,3.94,-3.44,walk
10.79,-5.17,0.65,8.35,-1.31,-0.25,-0.5,-9.79,-1.64,-0.65,1.44,3.62,-3.31,walk
10.81,-5.13,0.74,8.34,-0.37,0,-0.19,-9.8,-1.51,-0.7,1.75,3.5,-3.12,walk
10.83,-5.12,0.76,8.31,-0.44,0.06,-0.13,-9.81,-1.52,-0.79,0.19,3.37,-2.62,walk
10.84,-5.04,0.82,8.29,-0.62,-0.31,-0.06,-9.8,-1.53,-0.66,0.69,3.06,-2.62,walk
10.86,-5.07,0.84,8.33,-0.5,-0.06,-0.19,-9.84,-1.42,-0.67,1,3.19,-2.56,walk
10.87,-5.08,0.74,8.32,-0.69,0.94,-0.62,-9.82,-1.5,-0.85,-2,2.75,-2.06,walk
10.89,-5.16,0.7,8.32,-0.62,0.56,-0.69,-9.81,-1.53,-0.88,-0.88,2.31,-2.06,walk
10.91,-5.16,0.74,8.33,-0.69,0.5,-0.44,-9.76,-1.59,-0.83,1.06,1.94,-2.25,walk
10.92,-5.12,0.74,8.31,-0.62,0.25,-0.25,-9.76,-1.53,-0.81,1.94,1.69,-2.25,walk
10.94,-5.14,0.73,8.31,-0.56,0,-0.31,-9.73,-1.52,-0.69,0.88,1.62,-1.81,walk
10.95,-5.05,0.82,8.33,-0.37,-0.37,0,-9.78,-1.51,-0.63,-0.44,1.94,-1.75,walk
10.97,-5.04,0.77,8.32,-0.31,0.56,-0.5,-9.81,-1.46,-0.65,-2.06,2.12,-1.5,walk
10.98,-5.11,0.87,8.29,-0.44,0.69,-0.69,-9.82,-1.48,-0.7,-2.5,2.44,-1.87,walk
11,-5.12,0.78,8.3,-0.37,0.75,-0.69,-9.82,-1.62,-0.89,-2.37,2.19,-2.06,walk
11.02,-5.12,0.74,8.28,-0.81,0.5,-0.62,-9.8,-1.58,-0.81,0.25,1.69,-2.12,walk
11.03,-5.11,0.81,8.31,-0.56,0.44,-0.31,-9.81,-1.5,-0.75,0.31,1.75,-2.12,walk
11.05,-5.14,0.76,8.3,-0.56,0.56,-0.37,-9.8,-1.53,-0.92,-2.19,1.19,-1.75,walk
11.06,-5.06,0.81,8.27,-0.81,0.13,-0.37,-9.81,-1.57,-0.82,-1.87,1,-1.62,walk
11.08,-5.08,0.73,8.34,-0.88,0.81,-0.69,-9.9,-1.64,-0.72,-2.37,0.56,-0.94,walk
11.09,-5.07,0.76,8.37,-0.37,1.25,-0.81,-9.89,-1.62,-0.75,-2.12,0.31,-0.88,walk
11.11,-5.17,0.73,8.28,-0.19,1.62,-1.06,-9.77,-1.6,-0.93,-1.06,0.19,-0.5,walk
11.13,-5.15,0.7,8.29,-0.19,1.31,-0.88,-9.77,-1.65,-0.84,1.06,-0.44,-0.62,walk
11.14,-5.13,0.73,8.31,-0.31,0.94,-0.75,-9.74,-1.51,-0.71,2.19,-0.5,-0.69,walk
11.16,-5.12,0.74,8.34,-0.44,0.69,-0.5,-9.69,-1.52,-0.82,0.37,-0.44,-0.5,walk
11.18,-5.12,0.79,8.25,-0.69,0.31,-0.06,-9.71,-1.52,-0.64,0.25,-0.13,-0.62,walk
11.2,-5.11,0.73,8.33,-0.56,0.06,-0.13,-9.83,-1.57,-0.61,-0.88,0.81,-0.37,walk
11.21,-5.1,0.75,8.32,-0.31,0.37,-0.31,-9.81,-1.59,-0.64,-0.5,1.19,-0.25,walk
11.23,-5.12,0.76,8.32,-0.25,0.56,-0.06,-9.82,-1.53,-0.8,-0.88,1.56,-0.5,walk
11.24,-5.12,0.78,8.31,-0.37,0.62,-0.19,-9.85,-1.57,-0.85,-1.06,1.31,-0.19,walk
11.26,-5.18,0.69,8.28,0,0.5,-0.19,-9.77,-1.67,-0.96,-0.06,1.12,-0.19,walk
11.27,-5.17,0.69,8.28,0.37,0.19,0,-9.72,-1.58,-0.87,0.75,0.25,0.44,walk
11.29,-5.13,0.73,8.31,0.44,-0.31,0.31,-9.72,-1.5,-0.76,-1,0.19,0.56,walk
11.31,-5.1,0.82,8.3,0.25,-0.44,0.69,-9.77,-1.5,-0.77,-4.31,0.19,0.44,walk
11.32,-5.19,0.76,8.3,-0.13,-0.44,0.62,-9.73,-1.58,-0.9,-5.37,0.13,0.69,walk
11.34,-5.1,0.74,8.27,-0.31,-0.81,0.81,-9.75,-1.58,-0.72,-4.56,0.13,0.31,walk
11.35,-5.12,0.69,8.34,-0.62,-0.5,0.94,-9.75,-1.53,-0.83,-5,0,0.13,walk
11.37,-5.13,0.74,8.3,-0.75,-0.75,1.25,-9.84,-1.36,-0.8,-8.5,0,-0.25,walk
11.38,-5.08,0.81,8.28,-0.81,-1,1.12,-9.84,-1.39,-0.81,-9.69,0.37,-0.37,walk
11.4,-5.12,0.86,8.31,-0.94,-0.88,0.81,-9.88,-1.53,-0.92,-8.5,-0.19,-1.12,walk
11.41,-5.1,0.78,8.3,-1.31,-0.62,0.19,-9.93,-1.49,-0.92,-5.81,-0.44,-1.75,walk
11.43,-5.11,0.72,8.29,-1.5,-0.94,-0.06,-9.78,-1.59,-0.92,-4.75,-1.25,-2.37,walk
11.44,-5.08,0.71,8.33,-1.5,-1,0.13,-9.79,-1.56,-0.83,-3.44,-1.69,-3,walk
11.46,-5.1,0.77,8.35,-1.12,-0.94,0.25,-9.8,-1.45,-0.97,-3.06,-2.06,-3.31,walk
11.47,-5.14,0.74,8.32,-0.81,-1.19,-0.13,-9.72,-1.52,-0.97,-2.56,-2.44,-3.56,walk
11.49,-5.12,0.76,8.29,-1.12,-1.94,0,-9.74,-1.39,-0.77,-0.25,-2.5,-4.75,walk
11.5,-5.12,0.74,8.29,-1.69,-2.37,0.19,-9.71,-1.35,-0.72,-1.62,-2.81,-5.44,walk
11.52,-5.09,0.78,8.34,-2.44,-2.25,0,-9.86,-1.38,-0.72,-4.37,-2.5,-6.56,walk
11.53,-5.1,0.75,8.35,-2.5,-2.06,-0.06,-9.83,-1.58,-0.88,-6.69,-2.56,-7,walk
11.55,-5.08,0.78,8.3,-2.69,-2.19,-0.25,-9.89,-1.6,-1.02,-5.87,-3.56,-8.13,walk
11.56,-5.11,0.68,8.37,-2.62,-2.06,-0.25,-9.85,-1.65,-0.99,-4.75,-4.06,-8.56,walk
11.58,-5.07,0.63,8.36,-2.44,-2.19,-0.13,-9.85,-1.9,-1.06,-3.12,-5.5,-9.19,walk
11.59,-5.05,0.6,8.38,-1.87,-2.44,0,-9.83,-1.96,-1,-0.94,-6.37,-9.44,walk
11.61,-5.07,0.72,8.39,-1.44,-2.5,0.25,-9.95,-1.63,-0.88,3.75,-8.06,-10.5,walk
11.62,-5.05,0.72,8.4,-1.25,-2.44,0.25,-9.95,-1.63,-0.83,3.69,-9.31,-11.19,walk
11.64,-5.06,0.68,8.36,-0.69,-2.44,0.25,-9.79,-1.8,-0.67,4.62,-9.5,-11.81,walk
11.66,-5.05,0.62,8.38,-0.19,-2.87,0.06,-9.67,-1.77,-0.56,7.31,-9.5,-13.06,walk
11.67,-4.98,0.71,8.41,0.06,-3.06,0.25,-9.84,-1.55,-0.32,8.38,-8.88,-14.19,walk
11.68,-5,0.7,8.41,0.37,-3,0.31,-9.85,-1.5,-0.29,7.5,-8.13,-15,walk
11.7,-5.06,0.73,8.39,0.88,-3.69,-0.19,-9.64,-1.35,0.02,8.81,-5.19,-18.31,walk
11.71,-4.91,0.86,8.29,1,-4.19,-0.56,-9.63,-1.17,0.51,8.88,-2.94,-20,walk
11.73,-4.85,0.94,8.33,0.13,-3.69,-2.06,-9.61,-1.27,0.77,8.19,4,-23.25,walk
11.74,-4.9,0.85,8.37,0,-3.12,-3,-9.52,-1.17,0.85,10.56,7.87,-25.56,walk
11.76,-4.8,0.89,8.43,0,-1.87,-4.25,-9.4,-0.68,1.96,14.25,19.5,-32.13,walk
11.78,-4.69,1.22,8.44,0.44,-0.88,-5.19,-9.53,-0.31,2.36,15.5,27.5,-36.38,walk
11.79,-4.64,1.46,8.83,2.25,2.31,-9.44,-9.96,0.03,2.41,9.81,48.13,-45.56,walk
11.81,-4.05,1.95,9.26,3.37,4.31,-11.56,-10.67,-0.28,2.2,-15.56,70.69,-53.94,walk
11.82,-2.92,1.7,10.57,-6.12,16.5,-23.37,-13.02,-1.88,0.72,-24.06,80,-55.06,walk
11.84,-5.54,-0.32,10.84,5.19,46.56,-54.75,-13.51,-2.63,0.64,-20.5,93.25,-60.56,walk
11.85,-4.51,5.35,11.65,-2.44,73.56,-63.06,-15.45,-0.51,-0.02,7.87,95.37,-68.81,walk
11.87,-5.51,3.28,10.15,-16.81,117.19,-97.25,-13.85,0.32,-0.57,24.75,96.75,-81.19,walk
11.88,-6.15,3.27,10.42,-21.25,130.19,-116.25,-12.8,0.18,-1.26,20,94.5,-81.81,walk
11.9,-6.26,5.22,9.63,-32.25,133.44,-133.87,-11.78,-1.2,-2.7,10.44,80.06,-64.62,walk
11.91,-9.87,7.75,8.68,-87.5,122.25,-166.06,-10.68,-0.52,-3.68,8.56,71.75,-48.88,walk
11.93,-6.94,4.39,9.01,-138.81,83.62,-170.62,-9.06,-2.78,-3.44,-28,65.06,-18.5,walk
11.94,-0.13,9.98,7.3,-126.44,54.69,-127.06,-9.23,-3.3,-0.8,-25.94,54.13,-8.38,walk
11.96,-8.24,7.66,7.67,-12.75,56.44,94.12,-7.62,2.4,0,-28.81,19.62,10.19,walk
11.98,0.72,12.52,5.75,-2.5,48.38,155.81,-7.57,4.08,0.61,-50.25,6.56,30.06,walk
11.99,0.47,7.95,7.32,-25.81,43.5,200.69,-7.79,3.86,0.86,-162.69,-28.5,75.81,walk
12.01,0.27,2.61,9.2,-8.94,29.44,204.69,-7.99,-1.66,0.71,-179.75,-46.25,89.94,walk
12.02,-0.39,0.34,10.87,44.88,-14,182.69,-8.1,-3.03,1.28,-127.94,-83.19,103.25,walk
12.04,-1.02,-0.34,11.24,62.56,-38.19,158.94,-8.17,-3.13,1.39,-81.06,-97.31,106.87,walk
12.05,-2.48,-1.95,11.96,84.94,-89.69,96.81,-8.83,-2.99,0.77,-4,-121.94,111.31,walk
12.07,-2.98,-1.68,12.14,97.62,-113.87,64.62,-9.27,-3.15,0.58,28.62,-133.5,112.12,walk
12.08,-3.73,-0.84,11.82,118.69,-154.81,16.37,-10.13,-3.29,0.28,83.44,-151.87,112.5,walk
12.1,-3.98,0.01,10.91,126,-166.37,2.69,-10.29,-3.08,0.36,105.25,-159.12,113,walk
12.11,-3.88,1,9.91,131.56,-169.19,-12.38,-10.85,-1.81,0.23,117.94,-168.44,117.5,walk
12.13,-4.18,1.99,9.44,118.94,-145.62,-16.31,-11.6,-1.61,0.35,87.81,-169.19,123.62,walk
12.14,-4.41,2.12,9.4,114.37,-127,-11.44,-11.64,-1.65,0.25,64.94,-172.56,124.62,walk
12.16,-5.52,2.49,9.79,95,-84.5,11.88,-12,-1.56,0.13,21.12,-174.75,120.5,walk
12.18,-7.5,3.42,10.38,77.69,-67.31,27.37,-11.72,-1.54,-0.31,0.19,-177.56,117.19,walk
12.19,-8.68,2.54,10.69,35,-47.81,66.25,-11.73,-1.66,-0.37,-44.13,-169.62,107.62,walk
12.21,-9.45,1.62,10.28,17.69,-42.13,88.75,-11.68,-1.96,-0.17,-73.37,-157,88.37,walk
12.23,-10.76,-0.43,10.01,-19.94,-41.75,126.19,-10.34,-2.25,-0.71,-77,-146.25,76.62,walk
12.24,-11.02,-1.59,9.92,-42.44,-54.56,140.56,-10.02,-2.03,-0.62,-74.81,-123.31,46.44,walk
12.26,-10.62,-4.77,7.41,-42.5,-60.94,134.37,-8.95,-1.48,0.14,-77.94,-109.87,31.56,walk
12.27,-10.16,-4.47,4.41,-53.44,-63.69,94.37,-7.32,-1.64,0.04,-87,-75.94,12.19,walk
12.29,-10.35,-2.93,1.87,-58.56,-59.94,68.62,-6.67,-2.48,-0.14,-85.12,-51.75,9.63,walk
12.3,-9.05,-5.25,1.38,-43.56,-26.25,31.31,-7.53,-2.77,0.12,-62.56,4.75,6.19,walk
12.32,-8.46,-4.77,1.77,15.63,20.31,16.12,-8.48,-2.59,-0.7,-40.31,27.25,-0.25,walk
12.33,-10.26,-0.22,5.53,14.13,28.87,8.75,-7.95,-0.93,-2.6,-15.31,54.94,-10,walk
12.35,-9.98,0.2,5.99,-4.87,23.06,1.19,-8.25,-1.05,-2.59,-17,64.94,-14.88,walk
12.37,-8.51,-1.81,6.12,-30.87,6.5,-5.62,-7.74,-2.3,-2.48,-19.37,81.87,-24.12,walk
12.38,0.33,2.76,-0.64,-63.5,56.63,-46.38,-9.4,-1.49,-0.23,9.25,98.62,-29.94,walk
12.4,-1.03,2.16,11.83,-74.12,67.12,-57.13,-12.16,0.74,8.94,26.62,100,-31.12,walk
12.42,-0.75,1.92,9.16,-54.81,109.44,-52.69,-10.6,1.9,5.05,-15.81,70.56,-13,walk
12.43,-17.45,5.39,15.69,-43.56,154.12,-38.94,-12.23,-1.31,-0.15,-66.75,84.44,-15.13,walk
12.44,-20.78,-2.28,14.97,-84.19,111.69,-57.25,-12.81,-0.72,-2.77,-47.5,91.87,-17.06,walk
12.46,-1.99,-1.27,8.25,-49.81,31.44,-29.69,-12.52,-1.47,-1.4,-40.81,104.62,-14.56,walk
12.48,-5.49,-0.61,9.36,-44.06,39.06,-27.81,-8.81,-3.59,-0.67,-29.12,104.37,-19.19,walk
12.49,-6.06,1.21,8.59,-19.44,39.56,-20.44,-8.56,-2.77,-2.38,39.63,96.69,-17.25,walk
12.51,-6.12,0.89,8.8,-16.62,33.5,-16.94,-10.68,-0.73,-3.32,47.63,94.12,-16.19,walk
12.52,-5.12,-0.04,9.18,-16.81,11.81,-9.75,-11.03,-1.04,-3.14,43,76.62,-13.19,walk
12.53,-5.75,0.34,9.26,-6.56,9,-6.5,-10.94,-1.1,-2.19,42.06,66,-14.38,walk
12.55,-4.83,1.7,8.56,3.12,3.81,1.06,-10.79,-0.68,-1.88,35.44,58.81,-14.81,walk
12.57,-4.84,1.44,8.32,3.81,3.19,1.62,-10.3,0.15,-1,25.31,48.44,-11.56,walk
12.58,-4.59,1.49,8.29,2.25,3.69,1.5,-10.37,0.05,-0.59,5,40.13,-9.19,walk
12.6,-4.78,1.19,8.53,2.06,5.62,0.62,-10.33,-0.33,-0.78,-2.06,38.31,-7.94,walk
12.62,-4.8,1.26,8.41,4.06,7.44,-0.13,-10.14,-0.82,-0.81,3.87,32.13,-8.31,walk
12.63,-4.78,1.46,8.29,5.19,7.87,-0.56,-10.05,-0.86,-0.86,18.5,27.87,-9.38,walk
12.65,-4.93,1.12,8.53,5.87,8.69,-0.81,-10.02,-0.69,-0.29,26.87,27,-10.06,walk
12.66,-4.8,1.09,8.43,8.88,11.31,-0.81,-10.04,-0.62,-0.06,32.31,26.5,-10.38,walk
12.68,-4.82,1.28,8.3,9.75,12.56,-1.12,-9.62,0,-0.1,32.44,27.5,-10.31,walk
12.69,-4.81,1.54,8.11,8.31,13.81,-2.12,-9.62,0.25,-0.07,30.56,30.5,-10.63,walk
12.71,-4.9,1.74,7.97,6.44,14.13,-2.94,-9.34,0.65,-0.19,27.12,31.81,-10.94,walk
12.73,-5.08,1.55,8.1,2.44,14.19,-4.62,-9.56,0.44,-0.22,16.37,36.38,-12.81,walk
12.74,-5.14,1.75,8.01,-0.69,14.06,-5.44,-9.59,0.4,-0.31,12.25,38.44,-14,walk
12.76,-5.1,1.77,7.96,-2.69,14.06,-6.5,-9.47,-0.04,-0.58,6.5,41.5,-15.13,walk
12.78,-5.11,1.49,7.99,-6.31,14.31,-8.56,-9.53,-0.16,-0.68,2.94,44.19,-16.06,walk
12.79,-5.11,1.35,8.01,-10,13.88,-9.69,-9.43,-0.06,-0.77,1.37,45,-16.25,walk
12.81,-5.08,1.55,8.03,-12.44,14.25,-10.63,-9.59,-0.1,-0.92,-2.56,47.94,-17.69,walk
12.82,-5.29,1.21,8.37,-15.63,14.38,-12.19,-9.82,-0.4,-0.79,-4.06,49.31,-18.81,walk
