Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
99.58,-4.86,1.27,8.37,-0.31,0.69,-0.31,-9.72,-0.7,-0.39,1.62,1.94,-1.44,rampascent
99.59,-4.79,1.28,8.4,-0.44,0.81,-0.19,-9.74,-0.82,-0.42,1.44,2.37,-1.5,rampascent
99.61,-4.81,1.19,8.42,-0.25,1.06,-0.19,-9.71,-0.82,-0.45,1.06,2.06,-1.06,rampascent
99.63,-4.85,1.25,8.35,0,0.62,0,-9.71,-0.71,-0.43,1.56,1.94,-0.81,rampascent
99.64,-4.84,1.33,8.35,-0.06,0.37,0.19,-9.72,-0.63,-0.27,0.69,1.81,-0.88,rampascent
99.66,-4.78,1.37,8.35,-0.19,0.25,-0.06,-9.77,-0.6,-0.25,0.62,1.81,-0.69,rampascent
99.68,-4.83,1.27,8.36,-0.44,0.75,-0.37,-9.73,-0.81,-0.55,-2.19,1.44,-0.44,rampascent
99.69,-4.89,1.21,8.43,-0.69,0.81,-0.37,-9.76,-0.87,-0.57,-0.44,0.37,-0.44,rampascent
99.71,-4.88,1.23,8.37,-0.13,0.37,0.13,-9.78,-0.82,-0.57,0.31,-0.19,-0.44,rampascent
99.72,-4.78,1.29,8.5,0.19,0.37,0.25,-9.78,-0.76,-0.39,1.12,-1,-0.37,rampascent
99.74,-4.8,1.26,8.26,0.69,0.31,0.25,-9.72,-0.66,-0.48,0.88,-1.25,-0.19,rampascent
99.76,-4.82,1.25,8.37,0.19,0.31,0.13,-9.69,-0.74,-0.41,0.56,-1.37,-0.31,rampascent
99.77,-4.8,1.33,8.33,-0.25,0.56,-0.13,-9.72,-0.7,-0.35,0.19,-1.5,0.31,rampascent
99.79,-4.78,1.29,8.38,-0.19,0.81,-0.37,-9.81,-0.73,-0.38,-0.69,-1.87,0.81,rampascent
99.81,-4.86,1.21,8.4,0.19,1.5,-0.31,-9.72,-0.86,-0.51,-1.37,-2.06,1.37,rampascent
99.82,-4.89,1.22,8.37,0.37,1.31,-0.25,-9.73,-0.77,-0.51,-0.37,-2.44,1.12,rampascent
99.83,-4.89,1.26,8.35,0.69,0.69,0.13,-9.66,-0.69,-0.4,1.19,-2.56,1,rampascent
99.85,-4.85,1.29,8.34,0.44,0.44,0.19,-9.68,-0.65,-0.32,1.25,-2.5,0.88,rampascent
99.87,-4.84,1.32,8.33,0.31,0.56,0.06,-9.72,-0.67,-0.27,-0.5,-1.87,0.69,rampascent
99.89,-4.85,1.25,8.38,0.13,0.69,0,-9.74,-0.76,-0.34,-1.62,-1.94,0.88,rampascent
99.9,-4.77,1.29,8.31,0.19,0.62,-0.25,-9.77,-0.75,-0.28,-1.12,-1.69,1.12,rampascent
99.92,-4.86,1.2,8.37,0.13,1.12,-0.56,-9.75,-0.8,-0.37,-1.37,-2.44,1.44,rampascent
99.93,-4.88,1.25,8.35,0.44,1.5,-0.56,-9.71,-0.69,-0.4,-0.94,-2.37,1.31,rampascent
99.95,-4.93,1.24,8.35,0.44,1.56,-0.44,-9.67,-0.66,-0.35,-0.06,-2.5,0.75,rampascent
99.96,-4.89,1.29,8.33,0.31,1.12,-0.19,-9.68,-0.64,-0.29,0.06,-2.37,0.81,rampascent
99.99,-4.86,1.26,8.34,0.13,0.37,0.06,-9.69,-0.74,-0.18,-1.12,-0.94,0.5,rampascent
100,-4.85,1.25,8.31,0,0.31,-0.06,-9.66,-0.73,-0.25,-1.06,-0.56,0.69,rampascent
100.02,-4.82,1.32,8.31,0,0.37,0.13,-9.76,-0.6,-0.26,-0.94,0.13,0.81,rampascent
100.03,-4.89,1.31,8.35,-0.06,1,-0.37,-9.75,-0.65,-0.32,-2.19,0,0.94,rampascent
100.05,-4.92,1.28,8.34,-0.06,1,-0.37,-9.7,-0.67,-0.44,-2.5,-0.06,0.69,rampascent
100.07,-4.93,1.23,8.35,-0.25,0.62,-0.31,-9.72,-0.73,-0.34,-1.06,-0.13,0.37,rampascent
100.08,-4.87,1.26,8.35,-0.13,-0.06,0.13,-9.74,-0.7,-0.33,-0.69,0.13,0.19,rampascent
100.1,-4.86,1.27,8.36,0.06,-0.37,0.13,-9.75,-0.7,-0.38,-0.94,-0.25,0.31,rampascent
100.12,-4.9,1.26,8.37,0.19,-0.31,0.25,-9.68,-0.72,-0.37,-0.13,-0.75,0.56,rampascent
100.13,-4.89,1.27,8.32,0.5,-0.37,0.31,-9.71,-0.7,-0.3,0.25,-0.31,0.44,rampascent
100.15,-4.86,1.3,8.34,0.5,-0.37,0.31,-9.74,-0.65,-0.35,0.31,0,0.37,rampascent
100.17,-4.88,1.26,8.35,0.37,-0.37,0.19,-9.72,-0.78,-0.36,-0.31,-0.25,0.25,rampascent
100.18,-4.88,1.24,8.35,0.13,-0.44,0.31,-9.71,-0.75,-0.33,0.06,-0.06,0.19,rampascent
100.2,-4.87,1.26,8.31,0.31,-0.5,0.62,-9.71,-0.7,-0.33,-0.06,-0.25,0.06,rampascent
100.22,-4.9,1.3,8.35,0.37,-0.44,0.62,-9.7,-0.72,-0.32,-0.25,-0.13,0.13,rampascent
100.24,-4.89,1.28,8.35,0.25,-0.69,0.75,-9.68,-0.71,-0.28,0.88,0,-0.25,rampascent
100.25,-4.88,1.33,8.33,0.31,-0.69,0.69,-9.71,-0.65,-0.34,0.88,0.19,-0.19,rampascent
100.27,-4.86,1.27,8.34,0.5,-0.69,0.62,-9.72,-0.72,-0.24,0.62,0.37,-0.31,rampascent
100.28,-4.81,1.31,8.35,0.44,-0.94,0.5,-9.78,-0.67,-0.24,0.56,0.13,-0.19,rampascent
100.3,-4.82,1.33,8.35,0.37,-0.44,0.13,-9.78,-0.62,-0.27,-0.13,0.37,-0.06,rampascent
100.32,-4.87,1.28,8.33,0,0.31,-0.25,-9.72,-0.72,-0.49,-1.31,-0.25,0.06,rampascent
100.33,-4.88,1.27,8.34,-0.13,0,0.13,-9.76,-0.7,-0.46,-1.06,-0.5,0,rampascent
100.35,-4.89,1.26,8.35,0,-0.25,0.31,-9.73,-0.7,-0.32,0.37,-0.88,-0.37,rampascent
100.37,-4.85,1.28,8.34,0.06,-0.13,0.44,-9.71,-0.66,-0.27,0.69,-1.06,-0.31,rampascent
100.38,-4.88,1.29,8.32,0.13,-0.19,0.31,-9.71,-0.73,-0.31,0.25,-0.94,-0.44,rampascent
100.4,-4.9,1.25,8.37,-0.06,-0.25,0.31,-9.73,-0.72,-0.32,0.37,-0.81,-0.25,rampascent
100.42,-4.85,1.28,8.36,0,-0.56,0.25,-9.72,-0.72,-0.29,0.37,-0.75,-0.31,rampascent
100.43,-4.88,1.31,8.35,0.06,-0.19,0.44,-9.71,-0.68,-0.31,0.81,-0.56,-0.5,rampascent
100.45,-4.88,1.29,8.36,0.13,-0.44,0.19,-9.73,-0.69,-0.3,0.62,-0.62,-0.44,rampascent
100.46,-4.88,1.27,8.33,-0.06,-0.56,0.62,-9.7,-0.72,-0.28,0.62,-0.75,-0.5,rampascent
100.48,-4.84,1.28,8.38,0,-0.5,0.31,-9.68,-0.65,-0.29,0.56,-0.5,-0.5,rampascent
100.5,-4.85,1.31,8.32,0.06,-0.37,0.25,-9.72,-0.72,-0.36,-0.06,-0.44,-0.44,rampascent
100.51,-4.89,1.24,8.35,0.06,-0.25,0.19,-9.77,-0.73,-0.39,0.25,-0.31,-0.31,rampascent
100.53,-4.85,1.32,8.36,0.25,-0.37,0.19,-9.74,-0.7,-0.3,1.37,-0.56,-0.62,rampascent
100.54,-4.86,1.3,8.32,0.19,-0.31,0.19,-9.75,-0.65,-0.35,1.75,-0.69,-0.5,rampascent
100.56,-4.89,1.29,8.31,0.19,-0.13,0.13,-9.7,-0.71,-0.25,1.19,-1.12,-0.75,rampascent
100.58,-4.83,1.28,8.34,-0.06,-0.13,0.13,-9.71,-0.68,-0.27,0.88,-1.31,-0.56,rampascent
100.59,-4.81,1.31,8.32,0.06,-0.25,0.13,-9.69,-0.71,-0.25,0.06,-0.75,-0.31,rampascent
100.61,-4.85,1.26,8.35,-0.13,0,0.06,-9.71,-0.66,-0.28,-1.06,-0.37,-0.25,rampascent
100.62,-4.89,1.31,8.32,-0.19,0.06,0,-9.74,-0.71,-0.31,-0.94,-0.31,-0.37,rampascent
100.64,-4.9,1.24,8.36,-0.06,0.13,-0.06,-9.73,-0.74,-0.3,0,-0.37,-0.56,rampascent
100.66,-4.88,1.26,8.35,0,-0.13,0.13,-9.73,-0.69,-0.32,0.44,-0.19,-0.5,rampascent
100.67,-4.84,1.29,8.33,0.19,-0.19,0.13,-9.73,-0.74,-0.27,0.19,-0.31,-0.44,rampascent
100.69,-4.88,1.26,8.33,-0.06,0.13,0.06,-9.72,-0.69,-0.27,-0.06,-0.06,-0.37,rampascent
100.7,-4.84,1.29,8.33,0.13,-0.06,0.06,-9.74,-0.65,-0.18,0.19,0.19,-0.37,rampascent
100.72,-4.89,1.23,8.37,-0.06,0.19,-0.06,-9.74,-0.71,-0.32,-2.06,0.31,-0.06,rampascent
100.73,-4.87,1.23,8.36,-0.37,0.56,-0.44,-9.73,-0.75,-0.41,-1.5,0.19,-0.06,rampascent
100.75,-4.9,1.22,8.37,-0.31,0.19,-0.19,-9.73,-0.77,-0.39,-0.31,-0.25,-0.06,rampascent
100.77,-4.85,1.28,8.32,-0.06,0.06,0,-9.74,-0.77,-0.32,0.13,-0.44,-0.25,rampascent
100.78,-4.86,1.3,8.36,0,-0.06,0,-9.67,-0.67,-0.26,-0.25,-0.5,-0.19,rampascent
100.8,-4.87,1.3,8.33,-0.06,0,-0.13,-9.69,-0.73,-0.25,-0.44,-0.37,-0.25,rampascent
100.81,-4.86,1.27,8.32,-0.13,0.06,-0.06,-9.72,-0.74,-0.23,-0.75,-0.25,-0.19,rampascent
100.83,-4.78,1.32,8.31,-0.13,0,-0.19,-9.78,-0.7,-0.2,-0.62,-0.19,0,rampascent
100.84,-4.88,1.24,8.36,-0.13,0.31,-0.31,-9.73,-0.76,-0.32,-1.75,-0.19,0.31,rampascent
100.87,-4.91,1.25,8.37,0,0.44,-0.13,-9.69,-0.71,-0.4,-1.06,-0.31,0,rampascent
100.88,-4.92,1.24,8.35,-0.06,0.06,-0.06,-9.68,-0.74,-0.25,0.06,-0.69,-0.37,rampascent
100.9,-4.86,1.26,8.35,-0.06,-0.19,0.19,-9.71,-0.73,-0.24,-0.06,-0.31,-0.19,rampascent
100.91,-4.88,1.28,8.34,0,-0.25,0.25,-9.71,-0.76,-0.24,-0.25,-0.25,-0.31,rampascent
100.93,-4.85,1.27,8.33,0.13,-0.19,0.31,-9.72,-0.74,-0.23,-0.25,0,-0.06,rampascent
100.94,-4.86,1.26,8.34,0,0,0.19,-9.74,-0.7,-0.28,-0.06,0.5,-0.19,rampascent
100.96,-4.86,1.27,8.31,0.06,-0.13,0.19,-9.71,-0.68,-0.3,0.31,0.31,-0.25,rampascent
100.97,-4.87,1.27,8.32,0.19,-0.25,0.25,-9.72,-0.73,-0.29,-0.06,0.37,-0.25,rampascent
100.99,-4.86,1.28,8.36,0,-0.25,0.25,-9.78,-0.77,-0.33,0.13,0.13,-0.37,rampascent
101,-4.88,1.25,8.33,0,-0.06,0.13,-9.69,-0.78,-0.34,0.37,-0.13,-0.19,rampascent
101.02,-4.86,1.3,8.34,0.19,-0.06,0.37,-9.71,-0.71,-0.27,0.19,-0.31,-0.31,rampascent
101.04,-4.87,1.25,8.37,0.19,-0.31,0.25,-9.73,-0.75,-0.24,0,-0.25,-0.25,rampascent
101.05,-4.87,1.25,8.35,0.06,-0.25,0,-9.73,-0.72,-0.23,-0.19,0.25,-0.19,rampascent
101.07,-4.87,1.27,8.35,0.06,-0.19,0.06,-9.75,-0.71,-0.21,-0.88,0.94,-0.31,rampascent
101.08,-4.89,1.24,8.35,0.06,0.25,0.13,-9.73,-0.73,-0.32,-0.81,0.81,-0.25,rampascent
101.1,-4.88,1.31,8.35,-0.06,0.31,0,-9.77,-0.72,-0.32,-0.06,0.5,-0.37,rampascent
101.12,-4.91,1.24,8.4,0.31,-0.06,0.25,-9.74,-0.72,-0.31,0.44,-0.13,-0.44,rampascent
101.13,-4.89,1.26,8.31,0.56,0.06,-0.06,-9.65,-0.65,-0.15,0.37,0.44,-0.56,rampascent
101.15,-4.88,1.32,8.35,0.56,-0.31,0.13,-9.68,-0.61,-0.14,-0.44,1,-0.62,rampascent
101.16,-4.89,1.35,8.37,0,-0.31,0.25,-9.79,-0.48,-0.12,-1.87,2.25,-1.25,rampascent
101.18,-4.93,1.39,8.31,-0.19,-0.19,0.13,-9.68,-0.44,-0.18,-2.81,2.44,-1.56,rampascent
101.19,-4.93,1.41,8.31,-0.62,-0.62,-0.13,-9.75,-0.57,-0.14,-5.37,3.19,-1.75,rampascent
101.21,-4.92,1.44,8.33,-0.56,-0.62,-0.25,-9.78,-0.52,-0.16,-7.12,3.31,-1.25,rampascent
101.22,-5.08,1.45,8.42,-0.13,-1.25,-0.44,-9.95,-0.41,-0.11,-11.13,4.06,-1,rampascent
101.24,-5.13,1.45,8.34,0.56,-1.94,-0.31,-9.53,-0.72,-0.27,-17.37,2.87,0.5,rampascent
101.25,-4.94,1.21,8.25,1.69,-5.75,0.56,-9.68,-1.21,-0.11,-24.06,7.75,1.5,rampascent
101.27,-4.72,1.17,8.4,1.69,-6.69,1.56,-9.7,-1.09,-0.03,-21.06,9.94,1.5,rampascent
101.29,-4.81,1.31,8.42,-0.06,-4.19,1.87,-9.78,-0.78,-0.43,-15.94,12.69,2.25,rampascent
101.3,-5.09,1.15,8.42,0.37,-3.12,1.56,-9.66,-0.86,-0.73,-18,11.94,3.75,rampascent
101.32,-5.06,1.12,8.44,1.25,-5.44,2.62,-9.66,-1.05,-0.84,-16.44,12.5,4.12,rampascent
101.33,-4.78,1.16,8.39,1.25,-6.75,3.75,-9.62,-0.93,-0.61,-12.19,13.06,3.69,rampascent
101.35,-4.57,1.3,8.37,0.88,-6.31,4.06,-9.52,-0.56,-0.65,-8.38,13,3.44,rampascent
101.36,-4.71,1.26,8.3,0.5,-5.56,3.81,-9.48,-0.62,-0.83,-11.31,11.75,4.06,rampascent
101.38,-4.71,1.11,8.34,-0.69,-4.75,3.37,-9.62,-1.06,-0.69,-13.31,11.06,4.87,rampascent
101.39,-4.65,1.06,8.44,-1.25,-4.56,3.44,-9.57,-1.1,-0.64,-7.19,10.69,4.31,rampascent
101.41,-4.61,1.27,8.35,-0.88,-4.06,3.06,-9.69,-0.76,-0.58,-4.37,10.63,4.31,rampascent
101.42,-4.59,1.36,8.32,-0.88,-3.75,2.81,-9.7,-0.54,-0.62,-7.44,10.38,5,rampascent
101.44,-4.74,1.18,8.38,-1.5,-3,1.94,-9.57,-0.75,-0.85,-10.56,9.81,6,rampascent
101.45,-4.63,1.09,8.36,-1.44,-3.37,2.06,-9.54,-0.97,-0.66,-9.5,11,6.62,rampascent
101.47,-4.57,1.2,8.41,-2,-3.56,2.12,-9.72,-0.77,-0.54,-7.5,11,7.06,rampascent
101.48,-4.62,1.26,8.38,-2.94,-2.87,1.37,-9.76,-0.61,-0.57,-7.94,11.56,8.25,rampascent
101.5,-4.7,1.07,8.42,-3.56,-2,0.56,-9.47,-0.81,-1.07,-10.25,11.25,9.06,rampascent
101.51,-4.62,1.02,8.31,-3.81,-1.75,1.06,-9.62,-0.94,-1.09,-10.25,10.63,9.69,rampascent
101.53,-4.49,1.09,8.31,-3.81,-1.94,1.19,-9.57,-0.64,-1.16,-9.13,10.06,9.75,rampascent
101.54,-4.6,1.12,8.36,-4,-2.06,1.44,-9.66,-0.34,-1.01,-9.31,9.38,9.75,rampascent
101.56,-4.7,1.52,8.33,-4.81,-3.19,1.94,-9.72,-0.35,-1.22,-15.19,8.63,11.25,rampascent
101.57,-4.78,1.14,8.49,-5.94,-3.31,1.5,-9.83,-0.73,-1.03,-20.75,7.25,13.13,rampascent
101.59,-4.48,1.09,8.38,-6.06,-4.12,1.62,-9.4,-0.53,-0.76,-17.81,7.94,12.69,rampascent
101.6,-4.61,1.07,8.4,-4.5,-1.75,2.06,-9.56,-0.45,-0.7,-17.06,10.5,14.5,rampascent
101.62,-4.52,0.92,8.38,-3.56,-1.75,2.12,-9.33,-0.98,-0.65,-18.44,12,15.94,rampascent
101.64,-4.36,1.1,8.57,-1,-0.37,2.62,-10.08,-0.62,-0.35,-17.19,12.81,16.5,rampascent
101.65,-4.48,1.49,8.55,0.69,2,2.94,-9.94,0.73,-0.38,-6.69,17,16.12,rampascent
101.67,-4.74,1.56,8.62,1.19,5.94,2.12,-10,0.47,-1.14,-11.75,18.5,14.94,rampascent
101.68,-4.87,1.23,8.64,-0.44,6.56,1.12,-9.77,0.05,-1.21,-13.56,18,13.63,rampascent
101.7,-4.75,1.28,8.55,-0.94,5.37,0.19,-9.72,0.31,-1.55,0.94,18.06,8.5,rampascent
101.71,-4.78,1.02,8.56,0.06,4.5,-0.31,-9.84,0.13,-1.58,4.44,17.56,7.25,rampascent
101.73,-4.7,0.95,8.62,0.13,2.12,0.19,-9.88,-0.22,-1.77,-2.75,15.63,7,rampascent
