Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
77.87,-4.86,1.34,8.42,-2.44,1.62,-1.31,-9.58,-0.05,1.17,-2.37,22.5,-16.5,walk
77.89,-4.9,1.29,8.44,-2.56,1.19,-1.31,-9.68,-0.05,1.03,-1.25,22.87,-16.81,walk
77.9,-4.96,1.18,8.42,-2.37,0.81,-0.88,-9.7,-0.26,0.91,-1.94,22.75,-16.81,walk
77.92,-4.87,1.29,8.4,-2.06,-0.06,-0.06,-9.73,-0.26,0.97,0.56,22.75,-17.25,walk
77.93,-4.87,1.36,8.38,-2.19,0.19,-0.13,-9.75,-0.16,0.81,-3.19,21.31,-16.5,walk
77.96,-4.88,1.25,8.4,-2.37,-0.19,-0.25,-9.76,-0.3,0.87,-4.87,20.44,-16,walk
77.97,-4.67,1.55,8.31,-2.69,-0.37,-0.37,-9.72,-0.22,1.01,-2.81,20.25,-16.06,walk
77.98,-4.7,1.55,8.33,-3.25,0.06,-1.31,-9.84,-0.24,0.68,-7.5,18.81,-13.88,walk
78,-4.77,1.29,8.41,-4.5,1.19,-2.75,-10.01,-0.6,0.26,-7.5,17.5,-13.56,walk
78.01,-4.92,1.22,8.39,-4.19,0.75,-2.37,-9.88,-0.54,0.3,-3.44,15.19,-15.06,walk
78.03,-4.81,1.24,8.42,-4.25,-0.13,-1.69,-9.74,-0.53,0.54,-5.75,13.56,-14.06,walk
78.05,-4.96,1.08,8.38,-4,0.19,-1.69,-9.78,-0.84,0.49,-3.81,11.81,-13,walk
78.06,-4.88,1.08,8.51,-3.12,-0.19,-1.12,-9.71,-0.84,0.55,-0.5,11.19,-12.88,walk
78.07,-4.85,1.08,8.5,-2.31,-0.06,-0.81,-9.95,-0.63,0.61,3.37,10.88,-12.56,walk
78.09,-4.81,1.28,8.39,-1.12,0,-0.5,-9.81,-0.46,0.61,4.81,10.56,-12.81,walk
78.11,-4.84,1.31,8.36,-1.06,0.06,-0.81,-9.58,-0.04,0.71,0.19,9.69,-12.5,walk
78.12,-4.86,1.35,8.33,-2.69,0.13,-1.44,-9.59,-0.15,0.65,-9.44,9.25,-11.63,walk
78.14,-4.88,1.28,8.32,-4.44,-0.06,-2.19,-9.63,-0.61,0.7,-9.69,9.38,-12,walk
78.16,-4.77,1.27,8.33,-5.06,0.13,-2.31,-9.88,-0.62,0.68,-7.44,10.13,-12.31,walk
78.17,-4.86,1.21,8.4,-5.5,1.12,-3.56,-9.83,-0.75,0.64,-6.5,10.5,-12,walk
78.18,-4.79,1.01,8.5,-5.87,1.44,-3.75,-9.82,-1.18,0.42,-5.31,10.31,-11.38,walk
78.2,-5,0.92,8.48,-3.81,1.94,-3.25,-9.94,-1.27,0.15,-1.69,10.19,-11.75,walk
78.21,-4.95,0.99,8.5,-2.69,1.75,-2.62,-9.85,-1.1,0.18,1.44,9.88,-12,walk
78.23,-4.9,1.25,8.33,-1.87,1.12,-1.69,-9.67,-0.48,0.4,2.44,9.25,-12.19,walk
78.25,-4.89,1.25,8.37,-2.44,0.75,-1.81,-9.84,-0.68,0.56,-4.94,9.63,-11.44,walk
78.26,-4.8,1.21,8.35,-4.12,0.94,-2.56,-9.82,-1.01,0.46,-8.5,9.38,-10.88,walk
78.28,-4.87,0.93,8.42,-4.56,1.81,-3.12,-9.83,-1.26,0.39,-6.06,9.5,-10.31,walk
78.29,-4.85,1.06,8.46,-3.19,2.62,-3.19,-10.12,-1.05,0.01,-3.94,9.5,-10.44,walk
78.31,-4.91,1.03,8.43,-2.75,3.06,-3.5,-9.96,-1.08,0,0.81,7.94,-10.38,walk
78.32,-4.99,1.08,8.37,-2.06,2.87,-3.19,-9.69,-0.99,0.09,4.19,7.37,-10.56,walk
78.34,-5,1.1,8.38,-1.94,2.62,-3,-9.71,-0.66,0.14,1.25,6.19,-10.19,walk
78.35,-5,1.01,8.37,-2.37,1.44,-2.37,-9.66,-0.76,0.29,-4.81,6.19,-9.56,walk
78.37,-4.96,1,8.38,-2.81,0.88,-1.81,-9.58,-1.07,0.37,-13.44,7.56,-9.25,walk
78.38,-4.92,0.93,8.44,-3.31,0.13,-1.31,-9.77,-1.2,0.27,-14.19,8.44,-9.63,walk
78.4,-4.95,0.96,8.41,-2.44,1,-1.37,-9.83,-1.29,0.09,-4,9.19,-10.94,walk
78.41,-4.96,1.07,8.4,-2.06,0.81,-1.37,-9.71,-1.15,0.14,2.37,9.19,-11.88,walk
78.43,-4.94,1.12,8.39,-2,0.81,-1.31,-9.73,-0.82,0.11,5.31,8.81,-12.44,walk
78.44,-5.04,0.97,8.38,-2.5,0.31,-1.37,-9.61,-0.85,0.12,1.19,8.81,-12.19,walk
78.46,-5.03,1.01,8.4,-3.31,-1.5,-0.69,-9.64,-1.16,0.34,-9.25,9.63,-11.5,walk
78.47,-4.88,0.99,8.44,-3.69,-1.44,-0.75,-9.73,-1.29,0.23,-13.69,10.31,-11.5,walk
78.49,-4.93,1,8.44,-3.75,-0.94,-1,-9.71,-1.38,0,-12.88,11.19,-11.5,walk
78.5,-5.04,0.96,8.41,-3.37,-0.94,-1.06,-9.66,-1.35,-0.22,-9.31,11.69,-12.25,walk
78.53,-4.96,0.92,8.35,-2.62,-2.25,-0.75,-9.64,-1.51,-0.2,-6.87,12.31,-12.5,walk
78.54,-4.86,0.97,8.36,-3.44,-2.56,-0.88,-9.9,-1.36,-0.22,-1.69,11.19,-12.5,walk
78.56,-4.92,0.9,8.44,-3.44,-2,-1.19,-9.92,-1.55,-0.5,-7.75,9,-10.81,walk
78.57,-4.98,0.9,8.47,-2.94,-1.87,-0.81,-9.79,-1.92,-0.53,-9.19,7.81,-10.19,walk
78.59,-5,0.8,8.46,-2.87,-2.31,-0.56,-9.75,-1.9,-0.49,-5.69,5.94,-9.63,walk
78.6,-4.9,0.87,8.47,-2.87,-2.75,0,-9.77,-1.61,-0.27,-4.12,5.37,-9.5,walk
78.62,-4.98,0.78,8.54,-2.31,-2.56,0.19,-9.64,-1.48,-0.26,-4.25,5.25,-9.06,walk
78.63,-4.93,0.88,8.44,-0.5,-4.56,0.69,-9.55,-1.7,-0.18,-8.75,6,-8,walk
78.65,-4.93,0.91,8.42,-1.31,-5,1.06,-9.79,-1.64,0.14,-4.12,6.44,-8.63,walk
78.66,-4.68,1.05,8.48,-1.62,-4.44,0.88,-9.87,-1.48,0.08,-2.37,6.56,-8.63,walk
78.68,-4.78,1.03,8.41,-2.06,-2.87,0.19,-9.84,-1.48,-0.09,-3.12,6.56,-8.38,walk
78.69,-4.83,0.87,8.45,-2.37,-1.06,-0.94,-9.82,-1.85,-0.4,-2.75,6.5,-7.37,walk
78.7,-4.82,0.8,8.54,-2.25,-0.44,-0.94,-9.81,-1.96,-0.48,-1.69,6.06,-7.12,walk
78.72,-4.89,0.75,8.48,-1.62,0.13,-0.75,-9.8,-1.95,-0.55,1.62,4.62,-6.44,walk
78.74,-4.96,0.84,8.5,-0.75,0.06,-0.56,-9.77,-1.7,-0.55,4,2.87,-5.81,walk
78.75,-4.94,0.96,8.44,-0.44,-0.94,-0.13,-9.7,-1.51,-0.45,2.94,2,-5.44,walk
78.77,-4.92,0.94,8.44,-0.69,-1.69,0.25,-9.75,-1.61,-0.39,0.69,1.31,-5.19,walk
78.78,-4.84,0.89,8.48,-1.44,-2.44,0.31,-9.67,-1.84,-0.21,-2.37,1.25,-5.06,walk
78.8,-4.82,0.89,8.5,-1.25,-2.31,0.37,-9.66,-1.77,-0.22,0,1.44,-5.31,walk
78.81,-4.93,0.91,8.48,-0.81,-1.81,0.25,-9.69,-1.57,-0.47,-0.44,1.37,-4.94,walk
78.83,-4.89,0.9,8.48,-0.56,-2.19,0.31,-9.68,-1.71,-0.36,-2.37,1.37,-4.81,walk
78.84,-4.78,0.88,8.46,-1.19,-3.12,0.62,-9.68,-1.73,-0.23,-5.37,1.12,-4.62,walk
78.86,-4.7,0.98,8.48,-1.31,-2.75,0.69,-9.88,-1.68,-0.17,-6.5,1.37,-4.06,walk
78.87,-4.98,0.83,8.54,-0.88,-2.19,0.13,-9.5,-1.84,-0.48,-8.31,0.88,-3.5,walk
78.89,-4.87,0.79,8.48,0.75,-3.5,0.19,-9.45,-2.05,-0.44,-10,3.44,-3.12,walk
78.9,-4.73,0.81,8.52,1,-4.62,1.25,-9.73,-2.06,-0.11,-7.81,3.37,-3.12,walk
78.92,-4.67,0.86,8.55,1.31,-3.87,1.44,-9.69,-1.85,-0.04,-4.75,3.25,-3.37,walk
78.93,-4.81,0.93,8.5,0.62,-2,0.94,-9.59,-1.68,-0.33,-2.56,3.81,-3,walk
78.95,-4.81,0.91,8.44,0,-2.06,0.56,-9.6,-1.79,-0.35,-3.44,4.37,-3.19,walk
78.96,-4.7,0.96,8.46,-0.5,-2.06,0.44,-9.76,-1.72,-0.35,-2.56,4.19,-3.19,walk
78.98,-4.67,0.99,8.52,-1.12,-1.69,0.25,-9.81,-1.7,-0.41,-2.56,4.25,-3.5,walk
78.99,-4.79,0.91,8.48,-1.94,-1.06,-0.25,-9.8,-1.89,-0.63,-5.81,3.25,-3.06,walk
79.01,-4.88,0.83,8.58,-2,-1,-0.06,-9.68,-2,-0.69,-6.37,2.87,-2.69,walk
79.02,-4.8,0.85,8.54,-0.88,-1.75,0.25,-9.68,-2.09,-0.48,-5.62,2.19,-2.44,walk
79.04,-4.69,0.88,8.48,-0.94,-2,0.25,-9.79,-1.93,-0.31,-3.87,1.94,-2.37,walk
79.06,-4.73,0.87,8.53,-1.19,-0.75,-0.19,-9.74,-1.99,-0.53,-4,1.44,-1.25,walk
79.07,-4.73,0.83,8.52,-1.25,-0.25,-0.31,-9.74,-2.08,-0.45,-2.94,0.69,-0.62,walk
79.09,-4.67,0.88,8.53,-0.81,0.62,-0.37,-9.74,-2.02,-0.39,0.69,0.31,-0.25,walk
79.11,-4.68,0.92,8.53,-0.81,0.81,-0.5,-9.68,-1.75,-0.48,1.44,0.44,-0.06,walk
79.12,-4.81,0.89,8.53,-0.94,1.5,-0.62,-9.65,-1.89,-0.6,-0.75,-0.06,0.5,walk
79.14,-4.86,0.9,8.49,-1.06,1.44,-0.69,-9.63,-1.94,-0.59,0.37,-0.31,0.13,walk
79.16,-4.74,0.81,8.55,-1.25,0.5,-0.25,-9.68,-1.87,-0.34,3.06,-0.5,-0.13,walk
79.17,-4.75,0.89,8.55,-1.31,0.94,-0.31,-9.66,-1.84,-0.52,1.62,-0.75,0.5,walk
79.19,-4.79,0.81,8.56,-1.06,0.81,-0.13,-9.68,-1.96,-0.49,0.75,-0.81,0.75,walk
79.21,-4.78,0.82,8.52,-0.88,0.56,-0.13,-9.63,-1.97,-0.5,2.56,-0.75,0.69,walk
79.22,-4.73,0.89,8.52,-0.75,0.75,-0.06,-9.76,-1.77,-0.38,3.06,-0.69,1.37,walk
79.24,-4.77,0.86,8.54,-0.56,1.25,-0.25,-9.69,-1.76,-0.46,1.94,-0.69,1.5,walk
79.26,-4.84,0.86,8.48,-0.31,1.31,-0.5,-9.64,-2,-0.53,0.06,-0.94,2,walk
79.27,-4.81,0.82,8.52,-0.25,0.62,-0.13,-9.65,-2.02,-0.5,1.75,-1.25,2.69,walk
79.29,-4.76,0.82,8.48,-0.19,0.62,-0.06,-9.71,-1.88,-0.3,2.69,-1,3.06,walk
79.31,-4.8,0.82,8.55,-0.13,1.31,-0.19,-9.73,-1.92,-0.5,0.19,-1.69,4.44,walk
79.32,-4.79,0.82,8.55,0.06,1.5,-0.44,-9.73,-2,-0.57,-0.06,-2.12,4.87,walk
79.33,-4.85,0.8,8.56,0.37,1.69,0.06,-9.81,-2.16,-0.67,2.81,-3.31,5.56,walk
79.35,-4.76,0.81,8.5,0.62,1.25,0.06,-9.78,-2.12,-0.62,4.87,-4.31,6,walk
79.36,-4.8,0.83,8.54,1,1.94,0.13,-9.89,-1.99,-0.68,4.44,-6.87,7.87,walk
79.38,-4.79,0.83,8.52,1.25,2.37,0.13,-9.87,-1.8,-0.59,4.69,-8.5,8.38,walk
79.4,-4.88,0.83,8.52,1.31,2.5,-0.37,-9.86,-1.96,-0.72,3.62,-11.19,9.5,walk
79.41,-4.83,0.81,8.52,2.06,1.75,0.13,-9.81,-2.04,-0.68,8.69,-14.06,9.81,walk
79.43,-4.81,0.79,8.57,2.5,2.06,0.13,-9.85,-1.81,-0.44,11.13,-15.06,10.06,walk
79.44,-4.81,0.79,8.54,3.56,2.69,0.37,-9.84,-1.75,-0.5,10.94,-16,10.75,walk
79.46,-4.84,0.88,8.47,4,2.69,0.37,-9.83,-1.68,-0.46,11.31,-18.44,11.63,walk
79.47,-4.84,0.97,8.44,4.12,2.69,-0.06,-9.78,-1.49,-0.33,11.44,-20.87,12.19,walk
79.49,-4.91,0.89,8.45,3.94,2.69,0,-9.68,-1.36,-0.17,10.31,-22.06,12.5,walk
79.51,-4.92,0.87,8.45,3.87,2.56,0.44,-9.55,-1.34,0,7.56,-23,12.19,walk
79.52,-4.84,0.98,8.4,3.94,1.87,0.94,-9.59,-1.27,0.2,8.31,-22.56,11.25,walk
79.54,-4.82,1.03,8.45,3.06,2.44,0.5,-9.68,-0.87,0.4,6.62,-22.31,10.69,walk
79.56,-4.95,1.02,8.38,2.62,2.56,0.25,-9.54,-1.24,0.37,3.62,-21.12,9.5,walk
79.57,-4.88,1,8.45,1.87,1.62,0.31,-9.57,-1.14,0.55,5.56,-19.94,8.56,walk
79.59,-4.9,1.05,8.43,1.69,1.44,0.44,-9.6,-0.95,0.63,5.37,-18.06,6.75,walk
79.6,-4.85,0.91,8.44,1.19,1.12,0,-9.63,-1.05,0.58,1.37,-16.12,5.69,walk
79.62,-4.88,1.05,8.46,0.81,1.19,-0.25,-9.61,-1.14,0.65,1.5,-15.19,4.94,walk
79.63,-4.93,0.98,8.42,0.94,0.94,-0.13,-9.51,-1.22,0.61,1.12,-14.88,4.62,walk
79.65,-4.84,1.04,8.41,0.62,0.94,-0.13,-9.77,-1.08,0.73,1.87,-12.56,3.44,walk
79.66,-4.83,1.07,8.43,0.44,1.19,-0.5,-9.8,-1.09,0.77,-0.31,-11.69,2.69,walk
79.68,-4.86,1.06,8.44,0.19,1.5,-0.94,-9.69,-1.15,0.75,-1,-11.25,2.44,walk
79.69,-4.93,0.93,8.43,0,1.62,-1.37,-9.57,-1.29,0.74,-1.75,-10.5,2.19,walk
79.71,-4.92,0.93,8.44,0.37,0.94,-1.06,-9.59,-1.29,0.81,-0.5,-9.19,1.5,walk
79.73,-4.95,0.98,8.45,0.37,1.19,-0.88,-9.53,-1.23,0.81,-1.81,-7.62,0.81,walk
79.74,-4.96,0.93,8.41,0.13,0.75,-0.44,-9.49,-1.28,0.82,-2.75,-6.62,0.62,walk
79.76,-4.95,0.91,8.39,0.13,0.06,-0.13,-9.55,-1.26,0.92,-0.81,-4.87,0.25,walk
79.77,-4.93,0.99,8.42,0,0.56,-0.25,-9.7,-1.12,0.85,0.37,-3.94,-0.25,walk
79.79,-4.89,1.01,8.37,-0.31,0.5,-0.37,-9.61,-1.11,0.8,-0.75,-2.44,-0.94,walk
79.8,-4.97,0.97,8.41,-0.75,0.37,-0.62,-9.52,-1.24,0.76,-1.25,-2,-1.25,walk
79.82,-4.94,0.9,8.43,-1.19,-0.44,-0.44,-9.57,-1.33,0.81,-0.69,-0.69,-1.75,walk
79.84,-4.92,0.91,8.38,-0.94,-0.56,-0.13,-9.58,-1.3,0.86,-0.44,0.75,-2.06,walk
79.85,-4.91,1,8.42,-0.81,-0.13,0.13,-9.77,-1.21,0.82,-0.13,1.25,-2.44,walk
79.87,-4.94,1.07,8.42,-0.81,0.13,0.13,-9.7,-1.15,0.82,-1.19,1.5,-2.94,walk
79.88,-4.91,1.02,8.4,-1.37,0.62,-0.69,-9.73,-1.12,0.73,-1.75,1.56,-2.75,walk
79.9,-4.9,0.89,8.4,-1.75,0.94,-0.75,-9.8,-1.34,0.41,-6.44,0.69,-2.44,walk
79.91,-4.97,0.87,8.45,-2.06,0.75,-0.88,-9.77,-1.47,0.4,-7.5,0.56,-2.81,walk
79.93,-4.97,0.92,8.46,-1.25,0.06,-0.37,-9.76,-1.58,0.52,-2.62,-0.62,-3.19,walk
79.94,-4.97,0.81,8.47,-1,-0.13,-0.06,-9.75,-1.45,0.52,0,-0.81,-3.25,walk
79.96,-4.95,0.92,8.47,-0.62,-0.37,0.62,-9.94,-0.98,0.58,-1.19,-2.12,-3.81,walk
79.97,-4.92,1.12,8.44,-0.81,-0.62,1,-9.92,-0.9,0.67,-3.37,-2.31,-4,walk
79.99,-4.85,1.2,8.41,-1.12,-0.13,-0.25,-9.85,-1.09,0.63,-6.25,-3.62,-4.56,walk
80.01,-4.94,0.93,8.49,-1.69,-0.13,-0.5,-9.76,-1.41,0.58,-5.06,-4,-5.75,walk
80.02,-4.95,0.93,8.47,-1.31,-0.44,-0.37,-9.81,-1.48,0.53,-2.94,-4.5,-6.37,walk
80.04,-5,0.85,8.44,-0.69,-0.75,0.13,-9.72,-1.41,0.67,1.75,-4.75,-8,walk
80.05,-4.92,0.97,8.44,-0.69,-1.75,0.62,-9.78,-1.27,0.76,4.5,-4.87,-8.75,walk
80.07,-4.91,1.03,8.42,-0.62,-2.06,0.69,-9.67,-1.07,1,5.06,-5.37,-9.94,walk
80.08,-4.8,1.1,8.4,-1.06,-1.69,0.25,-9.75,-0.92,1.03,4.19,-5.31,-10.31,walk
80.1,-4.87,1.04,8.42,-1.31,-1.37,-0.37,-9.71,-1.25,0.97,-1.44,-4.19,-11.25,walk
80.11,-4.92,0.87,8.48,-1.56,-0.69,-0.62,-9.72,-1.44,0.91,-3.25,-3.19,-11.63,walk
80.13,-4.95,0.95,8.46,-0.69,-0.81,-0.5,-9.63,-1.24,0.98,4.62,-0.81,-14.63,walk
80.14,-4.91,1.13,8.41,-0.75,-1.25,-0.56,-9.56,-1.2,1.12,6.25,0.06,-15.13,walk
80.16,-4.89,1.02,8.43,-1.12,-1.87,-1.25,-9.63,-1.23,1.33,3.62,2.25,-16.5,walk
80.17,-4.83,1.05,8.46,-1.31,-1.44,-1.37,-9.62,-1.26,1.52,2.12,3.87,-17.37,walk
80.19,-4.88,0.77,8.47,-1.25,-1.06,-1.69,-9.58,-1.31,1.91,4.44,10.38,-19.5,walk
80.2,-4.85,1.02,8.5,1.56,-0.56,-2,-9.4,-1.08,2.14,8.88,14.81,-21.12,walk
80.22,-4.91,1.13,8.53,2.56,-0.37,-2.12,-9.58,-0.04,2.29,7.06,25.31,-27.12,walk
80.24,-4.76,1.31,8.64,3.25,-1.75,-3,-9.69,-0.15,2.32,-12.44,37.56,-34.25,walk
80.25,-4.53,1.91,8.74,0.5,-0.5,-5.62,-10.22,-0.41,2.41,-16.56,44.13,-38.5,walk
80.27,-4.55,1.78,8.9,-0.88,1.31,-9,-10.44,-0.45,2.31,-9.94,56.19,-45.25,walk
80.28,-4.33,1.9,9.39,0.94,7.5,-17.44,-11.67,0.01,2.03,6.62,68.37,-52.88,walk
80.3,-2.92,1.46,10.07,6.06,15.5,-32.25,-12.2,0.19,1.95,16.75,74.37,-57.38,walk
80.31,-5.12,2.94,9.64,23.56,39.94,-72.19,-12.38,0.18,0.66,22.37,74.75,-58.69,walk
80.33,-5.33,3.18,9.46,22.37,48.69,-96.56,-12.18,0.4,-0.4,40.31,75.87,-57.81,walk
80.34,-6.86,4.89,8.21,14.13,61.63,-137.62,-11.95,0.52,-0.96,45,74.12,-56.19,walk
80.36,-9.41,7.45,9.23,-25,57.81,-171.31,-10.77,1.1,-2.86,27.56,74.5,-43.31,walk
80.37,-8.85,9.25,8.88,-56.19,44.81,-189.44,-10.68,0.5,-2.31,11.06,77.19,-33.56,walk
80.39,-6.76,10.68,9.21,-98.56,29.75,-192.62,-10.34,-1.84,-0.43,-16.56,75.69,-17.94,walk
80.4,-6.53,6,6.36,-116.56,40.94,-41.88,-9.9,-0.9,-0.16,-27.5,69.12,-15.31,walk
80.42,-1.73,10.91,5.6,-54.38,60,62.19,-9.75,2.97,1.02,-78.94,53.88,0.88,walk
80.44,-0.38,11.43,6.21,-44.81,92.06,175.87,-8.92,3.71,1.14,-130.06,43.19,21.94,walk
80.45,0.13,3.63,10.02,-63.06,92.94,206.5,-8.92,0.34,1.12,-204.94,9,61.88,walk
80.46,0.59,2.41,10.79,-43.56,77.12,209.37,-8.88,-2.03,2.37,-200.12,-11.81,73.94,walk
80.48,0.41,-1.31,12.06,1.12,34.44,185,-8.17,-2.93,3.23,-129.06,-46.81,82.75,walk
80.5,0.04,-2.75,12.37,17.75,9.75,156.44,-8.15,-2.74,3.15,-85.62,-61.44,83.62,walk
80.51,-1.2,-3.25,13.1,58.56,-46.81,77.19,-9.06,-2.99,2.18,-12.75,-87.94,83.06,walk
80.53,-1.95,-1.59,12.86,73.5,-77.81,38.13,-9.23,-3.3,1.93,22.31,-101.69,82.56,walk
80.54,-2.14,-0.41,11.64,87.25,-124.12,-13.25,-9.84,-2.99,2.07,80.06,-122.19,80.44,walk
80.56,-2.26,0.22,10.95,93.5,-133.87,-24.5,-10.15,-2.64,2.05,97.56,-133.69,81.81,walk
80.57,-3.39,2.45,9.77,99.62,-131.81,-26.19,-10.42,-1.17,1.47,90.31,-137.62,85.87,walk
80.59,-3.71,2.72,9.46,97.06,-124.75,-17.75,-10.47,-0.81,1.11,50.88,-143.69,94.31,walk
80.6,-4.58,3.79,9.1,87.5,-103.31,12.5,-11.04,-0.84,1.06,27.25,-143,96.62,walk
80.62,-5.02,3.73,9.18,67.06,-77.25,52.5,-11.01,-0.37,0.68,-11.25,-143.69,95.56,walk
80.64,-6.84,4.35,10.18,53.19,-67.69,74.69,-10.99,-0.65,0.22,-37.56,-142.62,93.25,walk
80.65,-8.55,3.21,10.25,19.12,-70.06,119.62,-10.71,-1,0.32,-65.94,-139.06,83.44,walk
80.67,-8.43,2.39,9.83,5.87,-72.69,137.31,-10.5,-1,0.55,-73.62,-134.94,76.81,walk
80.68,-7.7,0.5,8.71,-13.63,-71,151.81,-9.93,-1.71,1.05,-80.25,-129.19,70.94,walk
80.69,-7.1,-2.42,8.17,-17.19,-65.12,145.12,-10.02,-1.65,1.2,-66.94,-113.94,58.06,walk
