Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
238.86,-7.42,1.21,9.28,-72.62,58.75,-57.0,-10.32,2.25,-4.84,30.06,165.94,17.94,rampascent
238.87,-6.86,3.6,9.95,-58.81,28.81,-41.38,-13.42,0.55,-2.99,32.44,138.56,6.0,rampascent
238.89,-5.2,-0.21,10.0,-43.94,17.19,-31.0,-10.24,-0.35,-2.66,22.87,126.06,-0.94,rampascent
238.9,-5.12,1.71,9.12,-28.12,8.31,-19.44,-10.83,0.29,-2.25,29.94,100.81,-10.88,rampascent
238.92,-4.37,0.32,9.62,-24.37,3.87,-15.63,-10.98,-0.55,-1.67,6.69,82.56,-2.0,rampascent
238.93,-3.92,1.36,8.84,-10.13,7.31,-8.56,-10.39,-0.11,-1.0,10.69,75.19,-0.31,rampascent
238.95,-4.22,1.46,8.74,-5.44,13.38,-8.0,-10.01,0.55,-1.23,21.37,60.44,0.94,rampascent
238.96,-4.26,1.45,8.6,-3.06,8.19,-5.62,-9.87,0.57,-0.76,20.19,52.38,-1.06,rampascent
238.98,-4.02,1.61,8.48,-3.31,8.19,-5.37,-9.94,0.79,-0.16,31.87,42.06,-5.56,rampascent
238.99,-3.74,2.1,8.63,-3.94,13.25,-8.44,-10.01,1.26,0.4,32.75,38.0,-5.37,rampascent
239.01,-4.01,2.0,8.41,-7.69,18.69,-12.25,-9.59,0.51,0.21,20.12,36.0,-3.37,rampascent
239.03,-4.33,1.46,8.54,-6.87,22.25,-13.13,-9.37,0.1,0.32,17.31,37.19,-3.31,rampascent
239.04,-4.31,1.73,8.35,-6.31,19.81,-14.38,-9.42,1.22,0.92,32.69,42.31,-5.5,rampascent
239.06,-4.53,1.38,8.48,-6.69,22.69,-18.12,-9.23,0.32,0.17,33.25,47.88,-6.81,rampascent
239.08,-4.65,1.01,8.58,-5.19,22.56,-18.87,-9.15,0.06,0.01,31.56,51.0,-7.31,rampascent
239.09,-4.55,1.33,8.62,1.0,21.19,-15.44,-9.28,0.94,-0.01,36.19,58.88,-10.44,rampascent
239.11,-4.41,2.15,8.47,0.5,19.81,-15.56,-9.56,1.16,-0.63,21.56,64.25,-10.63,rampascent
239.13,-4.7,1.49,8.6,-1.87,23.62,-18.44,-9.67,0.67,-0.89,14.0,64.75,-10.44,rampascent
239.14,-4.98,1.5,8.45,-1.0,24.62,-18.25,-9.71,-0.12,-0.83,19.75,66.94,-11.56,rampascent
239.16,-4.4,1.38,8.73,-1.06,22.87,-17.37,-10.09,-0.07,-0.64,25.37,68.62,-11.19,rampascent
239.17,-4.44,1.14,8.97,-0.31,26.0,-17.94,-10.34,-0.11,-1.02,23.62,71.12,-9.75,rampascent
239.19,-4.38,1.54,8.91,1.31,34.06,-16.0,-10.62,-0.07,-0.96,21.87,72.75,-9.5,rampascent
239.2,-4.66,1.37,8.84,1.31,41.06,-14.94,-10.37,0.29,-1.6,27.25,74.75,-8.94,rampascent
239.22,-4.42,1.41,8.84,8.56,40.63,-14.38,-10.61,-0.32,-1.54,25.81,75.87,-8.75,rampascent
239.24,-4.93,0.51,8.99,13.81,46.38,-16.81,-10.92,-0.68,-1.64,27.37,79.25,-10.81,rampascent
239.25,-4.96,0.64,8.83,16.69,52.5,-16.37,-11.33,-0.15,-1.84,25.75,82.12,-13.56,rampascent
239.26,-5.02,1.62,9.48,18.62,66.19,-17.44,-11.95,-0.08,-1.56,14.75,86.87,-16.31,rampascent
239.28,-4.48,2.1,9.77,15.5,77.25,-17.19,-12.4,-0.16,-0.79,19.12,89.37,-17.69,rampascent
239.29,-4.66,1.42,9.6,-3.69,105.94,-21.87,-12.45,-0.29,0.06,23.56,98.69,-21.19,rampascent
239.31,-4.91,2.08,9.08,-13.75,116.81,-27.87,-12.78,-0.14,0.45,13.44,112.69,-26.37,rampascent
239.33,-4.14,2.69,9.99,-37.06,143.44,-48.13,-13.28,0.18,0.63,14.38,130.31,-27.81,rampascent
239.34,-4.75,2.93,8.85,-42.44,169.69,-61.0,-13.66,0.56,0.71,17.44,138.12,-27.06,rampascent
239.36,-3.77,3.12,8.88,-74.94,212.62,-96.06,-14.65,-0.31,1.73,31.75,146.69,-24.12,rampascent
239.37,-4.51,2.55,9.41,-93.75,233.87,-115.12,-15.41,-0.43,3.26,52.38,150.94,-26.81,rampascent
239.39,-6.19,3.13,11.93,-129.25,295.5,-150.94,-17.4,1.26,5.53,88.44,159.06,-34.44,rampascent
239.4,-11.22,-1.1,13.89,-115.75,387.37,-154.06,-19.61,0.69,5.48,70.5,174.81,-38.13,rampascent
239.42,-14.17,2.21,15.23,-79.75,431.94,-150.06,-20.06,1.49,6.2,65.31,187.25,-44.31,rampascent
239.43,-17.13,-0.03,17.25,-42.0,504.25,-158.5,-17.72,3.63,4.78,49.31,210.69,-61.88,rampascent
239.45,-16.83,11.47,20.25,-6.69,520.87,-174.06,-18.55,5.04,3.9,79.81,201.06,-72.19,rampascent
239.46,-15.02,11.43,21.66,-25.56,511.62,-226.37,-14.23,6.7,-5.07,110.37,154.87,-66.06,rampascent
239.48,-8.55,16.58,18.6,-52.0,412.19,-227.87,-14.56,5.88,-4.82,40.5,137.06,-51.44,rampascent
239.5,-12.54,15.38,19.57,16.81,-139.25,10.38,-9.21,2.43,-5.41,-80.56,50.0,-21.81,rampascent
239.52,-4.27,17.05,13.5,-9.31,-228.94,60.19,-11.75,0.82,3.66,-61.69,19.56,-3.31,rampascent
239.53,2.1,6.14,7.29,-64.81,-248.19,66.25,-6.64,0.16,2.27,-39.25,-66.37,6.12,rampascent
239.55,2.23,1.13,5.67,-28.5,-232.06,75.44,-4.69,0.44,0.07,-46.75,-105.0,10.56,rampascent
239.57,-3.99,4.34,8.01,55.13,-227.37,102.56,-6.69,1.17,-2.32,-52.0,-156.5,22.44,rampascent
239.58,-5.96,5.92,8.57,66.37,-247.56,117.06,-6.49,1.25,-2.98,-58.81,-180.69,25.81,rampascent
239.6,-6.87,4.53,7.39,34.81,-312.69,145.94,-6.72,0.2,-2.12,-77.69,-224.44,32.13,rampascent
239.61,-6.64,3.29,6.8,13.63,-343.19,168.75,-7.2,0.03,-2.18,-94.75,-262.25,36.38,rampascent
239.63,-6.69,1.42,6.44,23.0,-342.81,179.19,-7.99,-0.01,-2.69,-103.62,-280.25,37.94,rampascent
239.64,-7.73,0.76,7.19,53.88,-330.62,191.5,-9.01,-0.64,-3.35,-109.12,-298.12,38.94,rampascent
239.66,-9.42,0.42,8.76,65.44,-325.62,190.12,-9.92,-1.17,-3.89,-97.56,-325.62,39.25,rampascent
239.67,-10.23,-0.22,9.53,74.25,-324.19,181.19,-10.81,-1.43,-4.1,-73.5,-337.56,38.25,rampascent
239.69,-11.53,-2.89,10.98,101.37,-326.44,140.69,-12.36,-1.43,-4.05,-5.81,-355.81,36.81,rampascent
239.71,-12.53,-2.43,11.63,138.19,-318.62,81.56,-13.14,-1.47,-4.03,67.06,-369.31,40.19,rampascent
239.72,-15.48,-0.63,12.46,152.19,-313.12,55.13,-13.66,0.18,-6.02,87.5,-371.62,46.69,rampascent
239.74,-17.09,0.61,12.13,166.69,-311.06,38.25,-13.54,0.42,-6.43,76.0,-365.19,63.13,rampascent
239.75,-17.06,1.04,11.29,167.37,-307.06,45.88,-14.4,-0.68,-6.4,64.31,-356.87,69.87,rampascent
239.77,-18.51,-1.06,8.69,162.12,-272.75,74.81,-14.29,-1.3,-6.72,49.56,-329.94,75.94,rampascent
239.78,-19.66,-2.08,7.84,153.25,-228.56,103.5,-12.97,-1.18,-8.7,47.31,-308.44,74.56,rampascent
239.8,-19.62,-4.78,4.52,140.37,-207.44,110.56,-12.3,-0.5,-9.14,36.63,-254.19,63.25,rampascent
239.82,-19.99,-5.59,2.82,96.81,-161.0,99.0,-11.82,-0.39,-9.42,6.75,-200.12,51.38,rampascent
239.83,-21.52,-7.72,0.57,71.12,-141.31,80.19,-9.99,-1.55,-11.02,-13.44,-168.81,47.5,rampascent
239.84,-22.89,-9.52,-1.04,44.94,-103.56,42.0,-9.14,-1.55,-11.3,-13.69,-128.06,38.56,rampascent
239.86,-21.34,-9.2,-4.93,38.94,-74.31,24.94,-7.5,-1.78,-11.14,-5.81,-32.44,30.37,rampascent
239.88,-20.2,-8.93,-3.18,27.56,7.69,6.56,-6.96,-2.77,-11.87,-12.63,61.44,19.44,rampascent
239.89,-19.55,-7.94,-1.82,21.37,36.31,10.5,-7.07,-2.34,-11.27,-17.19,101.94,10.44,rampascent
239.91,-2.58,2.21,0.36,-84.94,125.94,16.12,-8.68,-1.41,-7.58,-32.0,155.37,-3.0,rampascent
239.92,-4.26,-1.16,2.24,-232.69,176.69,-34.44,-17.45,4.91,21.02,-30.94,164.06,-16.19,rampascent
239.94,2.81,1.48,17.1,-123.25,197.62,-55.13,-14.53,-0.65,17.83,-171.87,78.56,13.63,rampascent
239.95,-10.34,-10.85,12.15,-106.44,242.62,-91.69,-15.75,-5.78,-6.44,-195.5,100.31,13.63,rampascent
239.97,-37.88,8.79,26.71,-156.12,209.06,-90.37,-18.13,-0.33,-4.13,-170.37,192.31,-1.44,rampascent
239.99,-1.36,-6.99,13.23,-122.75,43.94,-50.88,-14.63,-6.16,-1.2,-133.37,216.19,19.94,rampascent
240.0,-4.56,-2.52,10.43,-70.44,57.81,-49.44,-6.33,-1.03,-5.26,6.31,189.19,2.06,rampascent
240.02,-8.61,2.4,9.69,-20.37,54.81,-43.56,-8.81,2.21,-5.7,121.87,156.44,7.75,rampascent
240.03,-5.77,1.97,9.5,-21.25,22.06,-35.25,-12.14,1.67,-2.64,95.19,137.19,5.37,rampascent
240.04,-4.35,0.68,9.48,-17.87,13.31,-17.94,-11.31,0.43,-2.26,23.69,104.25,-5.75,rampascent
240.06,-5.01,1.69,8.81,-9.31,15.06,-13.5,-10.64,1.44,-2.75,33.38,93.87,-4.87,rampascent
240.08,-3.99,1.07,9.2,-13.81,7.81,-8.88,-10.76,0.29,-0.43,11.94,73.81,-3.19,rampascent
240.09,-4.06,1.81,8.7,-10.88,16.5,-6.12,-10.24,0.77,-0.64,16.94,64.94,-2.5,rampascent
240.11,-4.65,1.51,8.86,-7.75,17.19,-5.62,-9.72,1.83,-0.85,34.19,50.5,-6.31,rampascent
240.12,-4.7,1.58,8.84,-6.75,15.44,-5.06,-9.77,1.69,-0.65,33.88,44.25,-9.44,rampascent
240.14,-4.33,1.84,8.63,-6.12,12.63,-4.87,-9.97,1.46,-0.1,31.12,36.19,-13.19,rampascent
240.16,-4.32,1.53,8.66,-5.37,10.38,-4.75,-9.71,1.09,-0.02,20.69,34.13,-13.38,rampascent
240.17,-4.32,1.26,8.56,-5.5,10.25,-5.0,-9.31,0.49,0.46,18.56,34.13,-12.81,rampascent
240.19,-4.23,1.99,8.35,-2.5,11.0,-6.44,-9.23,0.85,0.73,32.25,36.88,-13.13,rampascent
240.2,-4.12,2.09,8.4,-2.12,12.25,-8.06,-9.29,1.42,0.65,34.56,38.0,-12.81,rampascent
240.22,-4.51,1.3,8.45,-4.25,12.56,-11.63,-9.23,0.5,0.0,25.81,42.69,-11.81,rampascent
240.23,-4.52,1.11,8.5,-3.19,9.94,-10.69,-9.21,0.49,-0.05,26.25,46.06,-12.56,rampascent
240.25,-4.46,1.82,8.43,-1.75,9.81,-9.44,-9.18,1.48,0.12,24.19,53.88,-14.31,rampascent
240.26,-4.48,1.78,8.53,-6.0,7.44,-11.38,-9.33,1.11,-0.21,15.19,56.81,-12.88,rampascent
240.28,-4.41,1.8,8.34,-6.62,7.62,-12.5,-9.68,0.31,-0.03,16.12,60.75,-13.69,rampascent
240.29,-4.21,1.61,8.4,-3.44,12.19,-13.69,-9.92,0.22,-0.05,22.19,62.5,-13.44,rampascent
240.31,-4.51,1.4,8.72,-2.56,15.75,-14.5,-10.01,0.9,-0.48,21.44,68.0,-14.56,rampascent
240.32,-4.44,1.58,8.88,-3.94,14.63,-15.25,-9.83,0.49,-0.66,14.63,70.5,-13.0,rampascent
240.34,-4.1,1.59,8.85,-5.31,16.87,-18.25,-10.17,0.05,-0.95,12.25,73.69,-10.88,rampascent
240.36,-4.32,1.51,9.06,-2.56,27.19,-17.94,-10.5,0.36,-1.19,16.19,76.37,-11.44,rampascent
240.37,-4.74,1.33,8.92,-3.37,33.31,-17.25,-10.69,0.68,-1.09,18.0,77.75,-11.63,rampascent
240.39,-4.69,1.5,8.95,3.56,35.56,-14.94,-10.89,0.21,-0.84,22.06,79.31,-11.75,rampascent
240.4,-3.69,0.74,9.58,6.69,55.31,-18.69,-12.05,-0.13,-0.5,25.12,84.31,-14.88,rampascent
240.42,-4.46,1.22,9.57,11.13,65.62,-19.75,-12.43,-0.25,-0.83,19.75,87.31,-16.81,rampascent
240.43,-4.89,1.12,9.57,13.88,75.5,-21.31,-12.82,0.12,-0.6,13.06,96.87,-18.87,rampascent
240.45,-3.26,2.75,10.84,-2.75,101.44,-21.56,-13.18,0.37,0.17,15.44,109.87,-25.12,rampascent
240.46,-4.51,2.31,9.91,-35.81,135.06,-40.94,-13.26,0.27,0.05,12.0,116.31,-26.44,rampascent
240.48,-3.99,2.51,9.89,-44.94,148.44,-54.94,-13.32,0.41,0.56,18.5,129.06,-27.87,rampascent
240.49,-4.33,2.23,9.89,-63.63,195.25,-80.12,-14.65,0.83,1.35,19.19,136.69,-29.87,rampascent
240.51,-3.31,2.6,9.33,-76.69,215.44,-93.94,-15.04,0.85,2.87,20.62,150.06,-34.5,rampascent
240.52,-3.57,3.5,9.81,-126.0,267.5,-136.81,-15.87,0.67,4.44,32.19,158.56,-34.0,rampascent
240.54,-4.33,3.6,11.15,-143.62,303.06,-158.37,-17.9,0.18,6.79,66.69,167.56,-30.69,rampascent
240.56,-10.7,-2.35,14.78,-156.37,402.44,-168.94,-18.77,0.13,5.9,79.19,186.12,-41.31,rampascent
240.57,-12.82,-2.23,15.18,-92.87,491.75,-154.87,-19.35,4.15,6.15,78.19,200.87,-50.25,rampascent
240.59,-17.46,1.61,19.91,-71.94,528.62,-156.5,-18.73,6.24,7.64,75.94,215.69,-78.31,rampascent
240.61,-15.64,12.54,19.93,-99.94,562.81,-199.62,-18.46,7.72,4.15,90.75,193.69,-86.25,rampascent
240.62,-19.15,6.68,25.15,-126.06,575.44,-218.87,-15.8,7.1,0.46,41.19,147.81,-71.94,rampascent
240.63,-12.56,16.74,20.42,-48.13,323.94,-144.25,-12.53,2.68,-9.28,-40.25,133.31,-51.44,rampascent
240.65,-36.28,18.26,39.31,17.5,-200.19,64.19,-9.57,3.87,-0.1,-92.75,43.06,-20.0,rampascent
240.67,0.98,14.16,10.33,-47.0,-290.12,96.19,-12.93,4.36,5.38,-77.5,33.94,1.75,rampascent
240.68,3.32,4.5,7.73,-82.81,-287.0,83.37,-7.43,-1.75,2.59,-91.87,-73.94,7.37,rampascent
240.7,1.61,-2.79,7.6,-4.62,-274.25,93.94,-6.14,-0.98,0.72,-79.94,-112.94,8.19,rampascent
240.71,-2.04,2.13,8.31,105.0,-290.62,111.69,-6.94,-0.22,-1.01,-32.25,-165.37,18.0,rampascent
240.73,-4.68,5.32,8.36,97.75,-310.56,115.69,-7.02,0.36,-1.71,-27.31,-219.5,25.0,rampascent
240.75,-6.5,2.46,7.72,56.19,-349.37,134.0,-6.92,-0.36,-2.1,-42.0,-243.12,28.81,rampascent
240.76,-6.09,0.86,7.07,48.88,-363.19,140.5,-7.1,-0.78,-2.19,-55.13,-283.0,34.75,rampascent
240.78,-5.28,-0.92,6.85,78.37,-360.0,150.31,-8.3,-1.53,-2.3,-57.06,-301.69,37.44,rampascent
240.79,-6.44,-0.51,7.8,98.25,-345.56,150.5,-9.47,-1.72,-3.51,-53.63,-335.44,42.69,rampascent
240.81,-9.49,-0.67,10.37,114.31,-334.94,140.75,-9.49,-2.01,-4.12,-40.69,-350.44,44.0,rampascent
240.82,-10.88,-2.88,11.47,120.0,-343.0,128.87,-11.36,-2.27,-4.01,8.63,-371.31,47.81,rampascent
240.84,-10.71,-3.79,11.32,153.25,-346.44,86.81,-12.49,-2.15,-3.89,41.5,-379.31,50.5,rampascent
240.85,-11.49,-3.2,11.52,187.56,-322.37,44.25,-14.1,-0.36,-6.06,87.62,-390.44,60.63,rampascent
240.87,-16.58,-0.22,12.88,196.0,-311.0,39.63,-14.37,-0.02,-6.93,85.44,-391.37,68.0,rampascent
240.88,-17.91,0.52,12.79,194.31,-293.56,63.5,-15.66,-0.15,-7.96,54.56,-376.19,80.44,rampascent
240.9,-20.1,-0.5,9.05,184.87,-275.31,84.0,-15.46,-0.51,-8.48,34.88,-361.37,83.56,rampascent
240.91,-21.34,-2.2,7.63,162.31,-211.31,126.62,-14.02,-0.98,-10.2,11.0,-313.31,76.81,rampascent
240.93,-25.47,-4.93,4.78,145.69,-183.37,140.0,-12.04,0.17,-13.36,-3.19,-242.81,60.31,rampascent
240.95,-25.14,-6.32,2.22,79.31,-158.31,138.25,-11.75,1.12,-13.94,-21.06,-207.44,51.81,rampascent
240.96,-24.35,-8.22,0.19,40.44,-148.5,120.44,-9.57,-1.17,-13.54,-54.31,-130.81,34.69,rampascent
240.98,-23.69,-11.27,-5.3,11.56,-100.69,72.37,-8.28,-1.92,-13.55,-54.75,-86.94,30.06,rampascent
240.99,-23.26,-11.31,-5.85,-3.0,-2.37,42.75,-8.12,-2.92,-12.92,-41.5,15.69,21.44,rampascent
241.01,-26.39,-10.64,-10.79,-74.31,82.19,24.19,-6.74,-2.27,-14.16,-40.38,62.25,16.12,rampascent
241.02,-23.41,-13.28,-8.94,-122.19,136.06,15.06,-7.34,-2.91,-14.65,-75.75,106.25,6.25,rampascent
241.04,-1.48,-5.72,21.4,-144.06,220.5,-19.69,-22.2,-6.86,22.11,-113.44,191.5,-18.75,rampascent
241.06,-11.85,-9.96,12.3,-65.75,222.94,-96.94,-12.66,-2.1,-2.65,-78.62,143.5,2.62,rampascent
241.07,-18.79,6.27,14.01,-63.0,214.0,-88.37,-16.57,1.48,-6.96,-66.25,183.5,-2.5,rampascent
241.09,3.92,-3.95,9.48,-127.25,54.88,-49.25,-10.25,2.54,-4.36,-76.19,218.87,5.31,rampascent
241.1,-4.33,-8.41,12.24,-127.94,65.62,-57.69,-8.35,-1.92,-5.76,-83.81,174.5,7.69,rampascent
241.12,-8.06,3.24,9.7,-39.44,41.44,-50.75,-13.19,0.63,-5.28,9.81,163.81,6.62,rampascent
241.13,-7.24,-1.16,11.85,-39.75,22.87,-43.25,-12.42,-1.83,-2.41,60.63,135.94,-7.5,rampascent
241.15,-4.74,0.37,9.75,-11.31,1.69,-20.5,-11.49,1.31,-3.19,64.62,119.87,-21.5,rampascent
241.16,-4.8,1.59,9.16,-1.62,4.56,-14.69,-10.78,0.59,-2.64,42.06,94.0,-14.88,rampascent
241.18,-3.87,0.49,9.26,-3.62,-7.69,-7.69,-11.04,0.17,-1.75,18.81,82.62,-11.69,rampascent
241.2,-3.95,1.21,9.1,-2.75,-3.94,-4.56,-10.07,0.91,-0.62,4.19,68.87,-3.87,rampascent
241.21,-3.58,2.11,8.73,-0.37,-0.37,-5.19,-9.79,1.4,-0.05,3.44,54.75,-8.06,rampascent
241.23,-4.1,2.18,8.71,-6.5,2.87,-8.69,-9.77,1.36,-0.55,9.25,48.0,-11.25,rampascent
241.24,-3.81,2.29,8.55,-5.37,-0.75,-9.38,-9.77,1.23,-0.32,16.0,39.19,-15.94,rampascent
241.26,-3.92,1.61,8.74,-8.94,1.62,-10.25,-9.77,0.24,0.12,11.81,37.25,-14.88,rampascent
241.27,-3.5,1.36,8.84,-10.25,0.75,-9.56,-9.75,-0.1,0.47,4.94,38.25,-10.81,rampascent
241.29,-3.64,1.27,8.94,-5.44,6.06,-9.06,-9.84,-0.17,0.83,3.69,39.06,-9.63,rampascent
241.31,-3.85,1.51,8.8,-3.0,9.88,-10.63,-9.33,0.25,0.66,14.25,43.25,-7.37,rampascent
241.32,-3.94,1.48,8.88,-0.62,11.5,-11.94,-9.17,0.04,0.15,19.0,44.81,-6.62,rampascent
241.34,-3.87,1.6,8.39,0.88,12.13,-11.5,-9.35,0.51,0.44,22.12,50.63,-5.62,rampascent
241.35,-3.78,1.79,8.96,0.19,12.56,-11.13,-9.53,1.13,0.35,18.06,52.88,-4.62,rampascent
241.37,-3.87,2.02,8.68,-3.0,24.0,-12.06,-9.63,0.93,0.02,6.81,56.94,-4.06,rampascent
241.38,-4.13,1.92,8.9,-1.44,17.87,-14.06,-9.39,0.64,-0.33,6.56,58.81,-4.81,rampascent
241.4,-3.75,1.7,8.55,-1.81,19.5,-15.38,-9.95,0.09,-0.16,18.12,63.0,-5.87,rampascent
241.41,-3.74,1.5,8.97,-1.56,23.31,-16.06,-10.02,0.12,-0.2,22.69,65.06,-6.25,rampascent
241.43,-4.26,1.39,9.27,-1.37,32.06,-18.44,-10.34,0.44,-0.88,19.94,69.25,-6.0,rampascent
241.45,-4.67,2.05,8.81,-0.19,34.0,-18.37,-10.46,0.31,-1.18,22.0,73.62,-4.44,rampascent
241.46,-4.16,1.2,9.21,0.13,32.81,-17.0,-10.79,-0.05,-1.52,25.44,74.19,-4.19,rampascent
241.48,-4.29,1.09,8.93,1.87,38.13,-15.75,-11.04,-0.16,-1.17,30.87,77.19,-5.5,rampascent
241.49,-3.86,0.79,9.6,-2.44,50.31,-14.5,-12.38,-0.13,-0.09,32.75,79.12,-6.56,rampascent
241.51,-4.48,1.76,9.85,1.56,75.0,-26.37,-12.31,0.51,-0.3,29.94,87.19,-12.88,rampascent
